from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,125.5,1000.0,12.5,1.0,12547.6
1,,1.0000,39,,1.0000*,169.5,1000.0,16.9,1.0,16948.3
2,,1.0000*,3,,1.0000,365.0,1000.0,36.5,1.0,36496.8
2,,1.0000,25,,1.0000*,265.6,1000.0,26.6,1.0,26562.3
3,,1.0000*,4,,1.0000,80.8,1000.0,8.1,1.0,8081.1
3,,1.0000,18,,1.0000*,58.8,1000.0,5.9,1.0,5884.2
4,,1.0000*,5,,1.0000,200.0,1000.0,20.0,1.0,19999.9
4,,1.0000,14,,1.0000*,265.6,1000.0,26.6,1.0,26562.3
5,,1.0000,6,,1.0000*,483.2,1000.0,48.3,1.0,48324.8
5,,1.0000,8,,1.0000*,341.0,1000.0,34.1,1.0,34098.4
6,,1.0000*,7,,1.0000,445.0,1000.0,44.5,1.0,44497.2
6,,1.0000,11,,1.0000*,384.8,1000.0,38.5,1.0,38481.0
7,,1.0000,8,,1.0000*,197.3,1000.0,19.7,1.0,19726.0
8,,1.0000,9,,1.0000*,37.1,1000.0,3.7,1.0,3713.7
9,,1.0000,39,,1.0000*,163.5,1000.0,16.4,1.0,16352.4
10,,1.0000*,11,,1.0000,368.3,1000.0,36.8,1.0,36831.2
10,,1.0000,13,,1.0000*,301.2,1000.0,30.1,1.0,30119.2
13,,1.0000*,14,,1.0000,292.9,1000.0,29.3,1.0,29292.9
14,,1.0000,15,,1.0000*,95.3,1000.0,9.5,1.0,9533.0
15,,1.0000*,16,,1.0000,296.4,1000.0,29.6,1.0,29639.7
16,,1.0000*,17,,1.0000,212.6,1000.0,21.3,1.0,21262.7
16,,1.0000,19,,1.0000*,454.5,500.0,90.9,1.0,45449.8
16,,1.0000,21,,1.0000*,336.9,500.0,67.4,1.0,33690.3
16,,1.0000*,24,,1.0000,85.1,500.0,17.0,1.0,8506.2
17,,1.0000*,18,,1.0000,194.6,500.0,38.9,1.0,19461.6
17,,1.0000*,27,,1.0000,21.8,500.0,4.4,1.0,2184.5
21,,1.0000,22,,1.0000*,611.1,500.0,122.2,1.0,61113.8
22,,1.0000,23,,1.0000*,73.5,500.0,14.7,1.0,7354.6
23,,1.0000*,24,,1.0000,354.8,500.0,71.0,1.0,35477.2
25,,1.0000,26,,1.0000*,84.7,500.0,16.9,1.0,8467.1
26,,1.0000,27,,1.0000*,275.8,500.0,55.2,1.0,27577.1
26,,1.0000,28,,1.0000*,156.7,500.0,31.3,1.0,15667.0
26,,1.0000,29,,1.0000*,207.7,500.0,41.5,1.0,20773.4
28,,1.0000,29,,1.0000*,352.7,500.0,70.5,1.0,35270.2
