NUMBER,PU,Angle
1,1.0522202253341675,-0.14593210816383362
2,1.0609980821609497,-0.1034969612956047
3,1.059228777885437,-0.15263760089874268
4,1.0648237466812134,-0.16721604764461517
5,1.0815428495407104,-0.14990362524986267
6,1.0827361345291138,-0.1391952782869339
7,1.0690463781356812,-0.17241352796554565
8,1.066151738166809,-0.17998941242694855
9,1.0571407079696655,-0.17564506828784943
10,1.0663493871688843,-0.09970291703939438
11,1.0706396102905273,-0.11338716745376587
12,1.0552641153335571,-0.11299052089452744
13,1.063910722732544,-0.11092964559793472
14,1.0609979629516602,-0.13703186810016632
15,1.043609619140625,-0.14160078763961792
16,1.0502699613571167,-0.11708144098520279
17,1.0536150932312012,-0.13382184505462646
18,1.0545132160186768,-0.14818386733531952
19,1.0566338300704956,-0.03735697641968727
20,0.9945720434188843,-0.0616055503487587
21,1.0447760820388794,-0.0759970024228096
22,1.056763768196106,0.0005078850081190467
23,1.0520018339157104,-0.002914177719503641
24,1.0541696548461914,-0.11498799175024033
25,1.0666711330413818,-0.0783504843711853
26,1.0633522272109985,-0.10068519413471222
27,1.0531779527664185,-0.13556186854839325
28,1.055957317352295,-0.03996413201093674
29,1.0539454221725464,0.007889662869274616
30,1.0475000143051147,-0.06175239756703377
31,1.0,-0.02769487537443638
32,0.9830999970436096,0.0333770290017128
33,0.9972000122070312,0.0534367561340332
34,1.0123000144958496,0.02883250080049038
35,1.049299955368042,0.08653423935174942
36,1.0635000467300415,0.13332703709602356
37,1.0277999639511108,0.03926919028162956
38,1.0264999866485596,0.13089464604854584
39,1.0299999713897705,-0.17188164591789246
