Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:35
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    311.3  1000.0    31.1     1.0 31129.7
     1     1           1.0000*    1     39     39          1.0000     1  1    300.6  1000.0    30.1     1.0 30058.8
     2     2           1.0000     1      3     3           1.0000*    1  1    848.5  1000.0    84.8     1.0 84849.0
     2     2           1.0000     1     25     25          1.0000*    1  1   1043.2  1000.0   104.3     1.0104319.4
     3     3           1.0000     1      4     4           1.0000*    1  1    556.6  1000.0    55.7     1.0 55660.6
     3     3           1.0000*    1     18     18          1.0000     1  1     56.8  1000.0     5.7     1.0  5684.5
     4     4           1.0000*    1      5     5           1.0000     1  1    350.8  1000.0    35.1     1.0 35081.7
     4     4           1.0000     1     14     14          1.0000*    1  1    249.0  1000.0    24.9     1.0 24898.7
     5     5           1.0000*    1      6     6           1.0000     1  1     78.1  1000.0     7.8     1.0  7808.4
     5     5           1.0000     1      8     8           1.0000*    1  1    291.3  1000.0    29.1     1.0 29125.4
     6     6           1.0000     1      7     7           1.0000*    1  1    320.9  1000.0    32.1     1.0 32087.4
     6     6           1.0000*    1     11     11          1.0000     1  1    634.6  1000.0    63.5     1.0 63458.3
     7     7           1.0000     1      8     8           1.0000*    1  1     79.6  1000.0     8.0     1.0  7963.5
     8     8           1.0000     1      9     9           1.0000*    1  1    192.0  1000.0    19.2     1.0 19201.2
     9     9           1.0000     1     39     39          1.0000*    1  1    233.1  1000.0    23.3     1.0 23313.6
    10     10          1.0000*    1     11     11          1.0000     1  1    600.2  1000.0    60.0     1.0 60017.6
    10     10          1.0000     1     13     13          1.0000*    1  1    109.2  1000.0    10.9     1.0 10916.4
    13     13          1.0000     1     14     14          1.0000*    1  1     78.6  1000.0     7.9     1.0  7860.9
    14     14          1.0000     1     15     15          1.0000*    1  1    242.7  1000.0    24.3     1.0 24272.6
    15     15          1.0000     1     16     16          1.0000*    1  1    548.4  1000.0    54.8     1.0 54842.8
    16     16          1.0000     1     17     17          1.0000*    1  1     81.6  1000.0     8.2     1.0  8157.9
    16     16          1.0000     1     19     19          1.0000*    1  1    458.8   500.0    91.8     1.0 45878.9
    16     16          1.0000     1     21     21          1.0000*    1  1    331.3   500.0    66.3     1.0 33133.5
    16     16          1.0000*    1     24     24          1.0000     1  1    108.0   500.0    21.6     1.0 10800.4
    17     17          1.0000     1     18     18          1.0000*    1  1    196.0   500.0    39.2     1.0 19597.6
    17     17          1.0000     1     27     27          1.0000*    1  1    242.9   500.0    48.6     1.0 24291.7
    21     21          1.0000     1     22     22          1.0000*    1  1    617.3   500.0   123.5     1.0 61732.5
    22     22          1.0000     1     23     23          1.0000*    1  1     75.2   500.0    15.0     1.0  7523.7
    23     23          1.0000*    1     24     24          1.0000     1  1    353.8   500.0    70.8     1.0 35384.5
    25     25          1.0000*    1     26     26          1.0000     1  1    337.0   500.0    67.4     1.0 33702.2
    26     26          1.0000*    1     27     27          1.0000     1  1    525.8   500.0   105.2     1.0 52576.4
    26     26          1.0000     1     28     28          1.0000*    1  1    147.1   500.0    29.4     1.0 14710.5
    26     26          1.0000     1     29     29          1.0000*    1  1    198.4   500.0    39.7     1.0 19844.6
    28     28          1.0000     1     29     29          1.0000*    1  1    350.0   500.0    70.0     1.0 35001.5
