from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,229.4,1000.0,22.9,1.0 22940.3
1,,1.0000,39,,1.0000*,235.0,1000.0,23.5,1.0 23498.3
2,,1.0000,3,,1.0000*,374.2,1000.0,37.4,1.0 37421.1
2,,1.0000,25,,1.0000*,363.3,1000.0,36.3,1.0 36335.0
3,,1.0000*,4,,1.0000,410.0,1000.0,41.0,1.0 40999.9
3,,1.0000,18,,1.0000*,398.9,1000.0,39.9,1.0 39891.6
4,,1.0000,5,,1.0000*,375.2,1000.0,37.5,1.0 37523.1
4,,1.0000,14,,1.0000*,418.1,1000.0,41.8,1.0 41813.6
5,,1.0000*,6,,1.0000,74.3,1000.0,7.4,1.0  7430.3
5,,1.0000,8,,1.0000*,324.4,1000.0,32.4,1.0 32438.1
6,,1.0000,7,,1.0000*,349.0,1000.0,34.9,1.0 34904.2
6,,1.0000*,11,,1.0000,733.3,1000.0,73.3,1.0 73327.1
7,,1.0000,8,,1.0000*,103.5,1000.0,10.4,1.0 10351.4
8,,1.0000*,9,,1.0000,123.5,1000.0,12.4,1.0 12350.7
9,,1.0000,39,,1.0000*,170.9,1000.0,17.1,1.0 17085.0
10,,1.0000,11,,1.0000*,687.4,1000.0,68.7,1.0 68740.7
10,,1.0000,13,,1.0000*,152.2,1000.0,15.2,1.0 15222.9
13,,1.0000,14,,1.0000*,147.6,1000.0,14.8,1.0 14761.4
14,,1.0000*,15,,1.0000,520.0,1000.0,52.0,1.0 52003.7
15,,1.0000,16,,1.0000*,809.4,1000.0,80.9,1.0 80941.5
16,,1.0000,17,,1.0000*,682.8,1000.0,68.3,1.0 68278.3
16,,1.0000,19,,1.0000*,494.3,500.0,98.9,1.0 49434.5
16,,1.0000*,21,,1.0000,991.9,500.0,198.4,1.0 99193.6
16,,1.0000,24,,1.0000*,393.6,500.0,78.7,1.0 39364.9
17,,1.0000*,18,,1.0000,543.2,500.0,108.6,1.0 54319.3
17,,1.0000*,27,,1.0000,157.5,500.0,31.5,1.0 15749.4
21,,1.0000,22,,1.0000*,1255.6,500.0,251.1,1.0125555.5
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41453.0
23,,1.0000*,24,,1.0000,713.7,500.0,142.7,1.0 71368.7
25,,1.0000,26,,1.0000*,83.1,500.0,16.6,1.0  8309.3
26,,1.0000,27,,1.0000*,222.3,500.0,44.5,1.0 22228.1
26,,1.0000,28,,1.0000*,148.0,500.0,29.6,1.0 14795.1
26,,1.0000,29,,1.0000*,199.3,500.0,39.9,1.0 19931.8
28,,1.0000,29,,1.0000*,350.2,500.0,70.0,1.0 35020.3
