from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,338.2,1000.0,33.8,1.0 33822.8
1,,1.0000*,39,,1.0000,330.1,1000.0,33.0,1.0 33011.8
2,,1.0000*,3,,1.0000,1002.2,1000.0,100.2,1.0100219.0
2,,1.0000*,25,,1.0000,105.8,1000.0,10.6,1.0 10578.5
3,,1.0000,4,,1.0000*,614.3,1000.0,61.4,1.0 61433.2
3,,1.0000*,18,,1.0000,80.1,1000.0,8.0,1.0  8009.0
4,,1.0000,5,,1.0000*,379.4,1000.0,37.9,1.0 37942.2
4,,1.0000,14,,1.0000*,226.6,1000.0,22.7,1.0 22661.9
5,,1.0000*,6,,1.0000,99.9,1000.0,10.0,1.0  9995.0
5,,1.0000,8,,1.0000*,281.2,1000.0,28.1,1.0 28116.4
6,,1.0000,7,,1.0000*,304.3,1000.0,30.4,1.0 30426.7
6,,1.0000*,11,,1.0000,645.2,1000.0,64.5,1.0 64522.3
7,,1.0000,8,,1.0000*,67.7,1000.0,6.8,1.0  6769.9
8,,1.0000,9,,1.0000*,223.2,1000.0,22.3,1.0 22318.1
9,,1.0000,39,,1.0000*,258.0,1000.0,25.8,1.0 25800.8
10,,1.0000*,11,,1.0000,610.3,1000.0,61.0,1.0 61030.3
10,,1.0000,13,,1.0000*,100.8,1000.0,10.1,1.0 10080.9
13,,1.0000,14,,1.0000*,71.6,1000.0,7.2,1.0  7161.3
14,,1.0000,15,,1.0000*,231.6,1000.0,23.2,1.0 23161.5
15,,1.0000,16,,1.0000*,538.1,1000.0,53.8,1.0 53813.1
16,,1.0000,17,,1.0000*,65.3,1000.0,6.5,1.0  6534.9
16,,1.0000,19,,1.0000*,458.1,500.0,91.6,1.0 45814.7
16,,1.0000,21,,1.0000*,331.6,500.0,66.3,1.0 33161.3
16,,1.0000*,24,,1.0000,106.1,500.0,21.2,1.0 10608.5
17,,1.0000,18,,1.0000*,113.0,500.0,22.6,1.0 11299.8
17,,1.0000,27,,1.0000*,141.2,500.0,28.2,1.0 14115.7
21,,1.0000,22,,1.0000*,616.7,500.0,123.3,1.0 61670.6
22,,1.0000,23,,1.0000*,75.1,500.0,15.0,1.0  7509.7
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0 35384.0
25,,1.0000*,26,,1.0000,236.5,500.0,47.3,1.0 23651.5
26,,1.0000*,27,,1.0000,421.4,500.0,84.3,1.0 42142.9
26,,1.0000,28,,1.0000*,147.5,500.0,29.5,1.0 14745.4
26,,1.0000,29,,1.0000*,198.8,500.0,39.8,1.0 19880.9
28,,1.0000,29,,1.0000*,350.1,500.0,70.0,1.0 35009.1
