NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,184.06260681152344,30-1 
31,1 ,750.0,0.0,629.1069946289062,800.0,-500.0,464.7307434082031,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,119.27411651611328,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,207.328369140625,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,212.58592224121094,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,187.4599151611328,35-1 
35,2 ,400.0,0.0,1000.0,300.0,0.0,288.39990234375,35-2 
36,1 ,670.0,0.0,560.0,800.0,-500.0,308.4139709472656,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,12.216849327087402,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,50.43578338623047,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,49.743408203125,39-1 
