from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,306.1,1000.0,30.6,1.0,30609.8
1,,1.0000,39,,1.0000*,327.9,1000.0,32.8,1.0,32790.3
2,,1.0000*,3,,1.0000,692.3,1000.0,69.2,1.0,69226.3
2,,1.0000,25,,1.0000*,171.1,1000.0,17.1,1.0,17109.9
3,,1.0000*,4,,1.0000,349.8,1000.0,35.0,1.0,34983.4
3,,1.0000,18,,1.0000*,24.2,1000.0,2.4,1.0,2416.5
4,,1.0000*,5,,1.0000,132.7,1000.0,13.3,1.0,13269.3
4,,1.0000,14,,1.0000*,234.2,1000.0,23.4,1.0,23420.3
5,,1.0000*,6,,1.0000,64.8,1000.0,6.5,1.0,6479.5
5,,1.0000,8,,1.0000*,204.5,1000.0,20.4,1.0,20445.1
6,,1.0000,7,,1.0000*,227.1,1000.0,22.7,1.0,22714.5
6,,1.0000,11,,1.0000*,517.2,1000.0,51.7,1.0,51724.3
7,,1.0000,8,,1.0000*,170.4,1000.0,17.0,1.0,17040.1
8,,1.0000*,9,,1.0000,610.5,1000.0,61.0,1.0,61049.2
9,,1.0000,39,,1.0000*,611.1,1000.0,61.1,1.0,61109.9
10,,1.0000*,11,,1.0000,496.2,1000.0,49.6,1.0,49622.0
10,,1.0000,13,,1.0000*,165.9,1000.0,16.6,1.0,16592.6
13,,1.0000,14,,1.0000*,140.5,1000.0,14.0,1.0,14049.7
14,,1.0000,15,,1.0000*,124.8,1000.0,12.5,1.0,12483.3
15,,1.0000,16,,1.0000*,423.2,1000.0,42.3,1.0,42318.6
16,,1.0000*,17,,1.0000,81.6,1000.0,8.2,1.0,8160.6
16,,1.0000,19,,1.0000*,455.4,500.0,91.1,1.0,45536.7
16,,1.0000,21,,1.0000*,334.0,500.0,66.8,1.0,33398.3
16,,1.0000*,24,,1.0000,94.6,500.0,18.9,1.0,9457.9
17,,1.0000,18,,1.0000*,143.2,500.0,28.6,1.0,14315.6
17,,1.0000,27,,1.0000*,69.7,500.0,13.9,1.0,6974.9
21,,1.0000,22,,1.0000*,613.4,500.0,122.7,1.0,61338.1
22,,1.0000,23,,1.0000*,74.3,500.0,14.9,1.0,7425.4
23,,1.0000*,24,,1.0000,354.1,500.0,70.8,1.0,35412.1
25,,1.0000*,26,,1.0000,160.8,500.0,32.2,1.0,16082.4
26,,1.0000*,27,,1.0000,351.0,500.0,70.2,1.0,35101.6
26,,1.0000,28,,1.0000*,152.8,500.0,30.6,1.0,15283.2
26,,1.0000,29,,1.0000*,204.1,500.0,40.8,1.0,20411.6
28,,1.0000,29,,1.0000*,351.5,500.0,70.3,1.0,35150.8
