from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,311.3,1000.0,31.1,1.0 31129.7
1,,1.0000*,39,,1.0000,300.6,1000.0,30.1,1.0 30058.8
2,,1.0000,3,,1.0000*,848.5,1000.0,84.8,1.0 84849.0
2,,1.0000,25,,1.0000*,1043.2,1000.0,104.3,1.0104319.4
3,,1.0000,4,,1.0000*,556.6,1000.0,55.7,1.0 55660.6
3,,1.0000*,18,,1.0000,56.8,1000.0,5.7,1.0  5684.5
4,,1.0000*,5,,1.0000,350.8,1000.0,35.1,1.0 35081.7
4,,1.0000,14,,1.0000*,249.0,1000.0,24.9,1.0 24898.7
5,,1.0000*,6,,1.0000,78.1,1000.0,7.8,1.0  7808.4
5,,1.0000,8,,1.0000*,291.3,1000.0,29.1,1.0 29125.4
6,,1.0000,7,,1.0000*,320.9,1000.0,32.1,1.0 32087.4
6,,1.0000*,11,,1.0000,634.6,1000.0,63.5,1.0 63458.3
7,,1.0000,8,,1.0000*,79.6,1000.0,8.0,1.0  7963.5
8,,1.0000,9,,1.0000*,192.0,1000.0,19.2,1.0 19201.2
9,,1.0000,39,,1.0000*,233.1,1000.0,23.3,1.0 23313.6
10,,1.0000*,11,,1.0000,600.2,1000.0,60.0,1.0 60017.6
10,,1.0000,13,,1.0000*,109.2,1000.0,10.9,1.0 10916.4
13,,1.0000,14,,1.0000*,78.6,1000.0,7.9,1.0  7860.9
14,,1.0000,15,,1.0000*,242.7,1000.0,24.3,1.0 24272.6
15,,1.0000,16,,1.0000*,548.4,1000.0,54.8,1.0 54842.8
16,,1.0000,17,,1.0000*,81.6,1000.0,8.2,1.0  8157.9
16,,1.0000,19,,1.0000*,458.8,500.0,91.8,1.0 45878.9
16,,1.0000,21,,1.0000*,331.3,500.0,66.3,1.0 33133.5
16,,1.0000*,24,,1.0000,108.0,500.0,21.6,1.0 10800.4
17,,1.0000,18,,1.0000*,196.0,500.0,39.2,1.0 19597.6
17,,1.0000,27,,1.0000*,242.9,500.0,48.6,1.0 24291.7
21,,1.0000,22,,1.0000*,617.3,500.0,123.5,1.0 61732.5
22,,1.0000,23,,1.0000*,75.2,500.0,15.0,1.0  7523.7
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0 35384.5
25,,1.0000*,26,,1.0000,337.0,500.0,67.4,1.0 33702.2
26,,1.0000*,27,,1.0000,525.8,500.0,105.2,1.0 52576.4
26,,1.0000,28,,1.0000*,147.1,500.0,29.4,1.0 14710.5
26,,1.0000,29,,1.0000*,198.4,500.0,39.7,1.0 19844.6
28,,1.0000,29,,1.0000*,350.0,500.0,70.0,1.0 35001.5
