from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,272.1,1000.0,27.2,1.0,27210.9
1,,1.0000*,39,,1.0000,260.1,1000.0,26.0,1.0,26006.3
2,,1.0000*,3,,1.0000,597.5,1000.0,59.8,1.0,59751.0
2,,1.0000,25,,1.0000*,718.1,1000.0,71.8,1.0,71814.4
3,,1.0000,4,,1.0000*,497.0,1000.0,49.7,1.0,49700.5
3,,1.0000,18,,1.0000*,238.5,1000.0,23.9,1.0,23850.4
4,,1.0000*,5,,1.0000,345.9,1000.0,34.6,1.0,34591.3
4,,1.0000,14,,1.0000*,292.0,1000.0,29.2,1.0,29195.7
5,,1.0000*,6,,1.0000,88.4,1000.0,8.8,1.0,8836.5
5,,1.0000,8,,1.0000*,305.1,1000.0,30.5,1.0,30510.5
6,,1.0000,7,,1.0000*,338.6,1000.0,33.9,1.0,33859.2
6,,1.0000*,11,,1.0000,646.9,1000.0,64.7,1.0,64685.0
7,,1.0000,8,,1.0000*,94.3,1000.0,9.4,1.0,9427.9
8,,1.0000*,9,,1.0000,155.0,1000.0,15.5,1.0,15502.2
9,,1.0000,39,,1.0000*,199.7,1000.0,20.0,1.0,19970.7
10,,1.0000*,11,,1.0000,610.3,1000.0,61.0,1.0,61027.4
10,,1.0000,13,,1.0000*,128.0,1000.0,12.8,1.0,12800.2
13,,1.0000,14,,1.0000*,101.8,1000.0,10.2,1.0,10183.7
14,,1.0000,15,,1.0000*,306.4,1000.0,30.6,1.0,30640.1
15,,1.0000,16,,1.0000*,599.8,1000.0,60.0,1.0,59984.3
16,,1.0000,17,,1.0000*,237.7,1000.0,23.8,1.0,23770.1
16,,1.0000,19,,1.0000*,471.3,500.0,94.3,1.0,47125.7
16,,1.0000,21,,1.0000*,330.6,500.0,66.1,1.0,33065.0
16,,1.0000*,24,,1.0000,132.4,500.0,26.5,1.0,13244.5
17,,1.0000*,18,,1.0000,381.0,500.0,76.2,1.0,38099.5
17,,1.0000*,27,,1.0000,559.3,500.0,111.9,1.0,55933.3
21,,1.0000,22,,1.0000*,626.8,500.0,125.4,1.0,62683.0
22,,1.0000,23,,1.0000*,77.0,500.0,15.4,1.0,7702.1
23,,1.0000*,24,,1.0000,355.2,500.0,71.0,1.0,35518.0
25,,1.0000*,26,,1.0000,457.2,500.0,91.4,1.0,45718.4
26,,1.0000,27,,1.0000*,787.0,500.0,157.4,1.0,78698.2
26,,1.0000*,28,,1.0000,629.3,500.0,125.9,1.0,62929.1
26,,1.0000,29,,1.0000*,679.3,500.0,135.9,1.0,67926.8
28,,1.0000,29,,1.0000*,842.3,500.0,168.5,1.0,84232.1
