from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,125.9,1000.0,12.6,1.0,12594.3
1,,1.0000,39,,1.0000*,170.6,1000.0,17.1,1.0,17063.7
2,,1.0000*,3,,1.0000,365.5,1000.0,36.6,1.0,36554.9
2,,1.0000,25,,1.0000*,266.9,1000.0,26.7,1.0,26685.4
3,,1.0000*,4,,1.0000,87.3,1000.0,8.7,1.0,8730.8
3,,1.0000,18,,1.0000*,62.2,1000.0,6.2,1.0,6218.5
4,,1.0000*,5,,1.0000,212.3,1000.0,21.2,1.0,21227.7
4,,1.0000,14,,1.0000*,266.6,1000.0,26.7,1.0,26661.9
5,,1.0000,6,,1.0000*,483.6,1000.0,48.4,1.0,48361.2
5,,1.0000,8,,1.0000*,342.8,1000.0,34.3,1.0,34280.5
6,,1.0000*,7,,1.0000,447.4,1000.0,44.7,1.0,44740.9
6,,1.0000,11,,1.0000*,398.0,1000.0,39.8,1.0,39800.4
7,,1.0000,8,,1.0000*,199.5,1000.0,20.0,1.0,19950.7
8,,1.0000,9,,1.0000*,49.6,1000.0,5.0,1.0,4963.4
9,,1.0000,39,,1.0000*,176.3,1000.0,17.6,1.0,17632.1
10,,1.0000*,11,,1.0000,377.8,1000.0,37.8,1.0,37778.0
10,,1.0000,13,,1.0000*,301.1,1000.0,30.1,1.0,30110.6
13,,1.0000*,14,,1.0000,292.4,1000.0,29.2,1.0,29244.7
14,,1.0000,15,,1.0000*,105.4,1000.0,10.5,1.0,10538.3
15,,1.0000*,16,,1.0000,294.6,1000.0,29.5,1.0,29458.5
16,,1.0000*,17,,1.0000,212.9,1000.0,21.3,1.0,21288.1
16,,1.0000,19,,1.0000*,454.5,500.0,90.9,1.0,45449.0
16,,1.0000,21,,1.0000*,337.7,500.0,67.5,1.0,33772.8
16,,1.0000*,24,,1.0000,82.8,500.0,16.6,1.0,8281.6
17,,1.0000*,18,,1.0000,195.3,500.0,39.1,1.0,19528.4
17,,1.0000,27,,1.0000*,22.7,500.0,4.5,1.0,2265.5
21,,1.0000,22,,1.0000*,610.7,500.0,122.1,1.0,61067.7
22,,1.0000,23,,1.0000*,73.4,500.0,14.7,1.0,7337.7
23,,1.0000*,24,,1.0000,355.0,500.0,71.0,1.0,35498.4
25,,1.0000,26,,1.0000*,84.6,500.0,16.9,1.0,8463.3
26,,1.0000,27,,1.0000*,275.4,500.0,55.1,1.0,27542.8
26,,1.0000,28,,1.0000*,157.2,500.0,31.4,1.0,15717.4
26,,1.0000,29,,1.0000*,208.2,500.0,41.6,1.0,20820.3
28,,1.0000,29,,1.0000*,352.9,500.0,70.6,1.0,35286.6
