NUMBER,PU,Angle
1,1.051031231880188,-0.39825233817100525
2,1.056668996810913,-0.36663323640823364
3,1.0482454299926758,-0.4182877838611603
4,1.0416895151138306,-0.42842960357666016
5,1.051778793334961,-0.37632274627685547
6,1.0518778562545776,-0.3584064841270447
7,1.0398764610290527,-0.39719972014427185
8,1.038030982017517,-0.40707072615623474
9,1.04543137550354,-0.4136557877063751
10,1.0412760972976685,-0.3939046263694763
11,1.0435800552368164,-0.3831327259540558
12,1.02718985080719,-0.4076627194881439
13,1.0367412567138672,-0.43060222268104553
14,1.0389130115509033,-0.42852669954299927
15,1.0312600135803223,-0.42347604036331177
16,1.042555332183838,-0.39431318640708923
17,1.0455843210220337,-0.40698951482772827
18,1.0453625917434692,-0.41858983039855957
19,1.0537970066070557,-0.3141724467277527
20,0.9930242300033569,-0.3385853171348572
21,1.0393482446670532,-0.3528479039669037
22,1.053857684135437,-0.27587100863456726
23,1.0489939451217651,-0.279308944940567
24,1.0471380949020386,-0.3922221064567566
25,1.0627325773239136,-0.3433005213737488
26,1.0585378408432007,-0.3697468042373657
27,1.0467634201049805,-0.40669649839401245
28,1.0534663200378418,-0.3087831139564514
29,1.052236557006836,-0.2608000636100769
30,1.0475000143051147,-0.32471758127212524
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,-0.25760045647621155
33,0.9972000122070312,-0.2232668399810791
34,1.0123000144958496,-0.2480841428041458
35,1.049299955368042,-0.18960684537887573
36,1.0635000467300415,-0.14272820949554443
37,1.0278000831604004,-0.22533977031707764
38,1.0264999866485596,-0.13767831027507782
39,1.0299999713897705,-0.4173020124435425
