NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,30.320024490356445,30-1 
30,2 ,400.0,0.0,1000.0,300.0,0.0,121.28009796142578,30-2 
31,1 ,750.0,0.0,593.3321533203125,800.0,-500.0,434.4042663574219,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,82.9327621459961,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,110.0703125,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,167.51161193847656,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,212.384765625,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,101.15960693359375,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,106.66565704345703,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,55.66413497924805,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,83.0485610961914,39-1 
