Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:32
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    308.6  1000.0    30.9     1.0 30860.6
     1     1           1.0000*    1     39     39          1.0000     1  1    299.5  1000.0    30.0     1.0 29952.8
     2     2           1.0000*    1      3     3           1.0000     1  1   1019.0  1000.0   101.9     1.0101899.9
     2     2           1.0000*    1     25     25          1.0000     1  1     95.4  1000.0     9.5     1.0  9544.6
     3     3           1.0000     1      4     4           1.0000*    1  1    594.3  1000.0    59.4     1.0 59433.7
     3     3           1.0000*    1     18     18          1.0000     1  1    110.4  1000.0    11.0     1.0 11044.4
     4     4           1.0000*    1      5     5           1.0000     1  1    202.9  1000.0    20.3     1.0 20291.8
     4     4           1.0000     1     14     14          1.0000*    1  1     37.1  1000.0     3.7     1.0  3707.3
     5     5           1.0000*    1      6     6           1.0000     1  1    214.5  1000.0    21.5     1.0 21453.3
     5     5           1.0000     1      8     8           1.0000*    1  1    271.4  1000.0    27.1     1.0 27143.7
     6     6           1.0000     1      7     7           1.0000*    1  1    341.8  1000.0    34.2     1.0 34178.9
     6     6           1.0000     1     11     11          1.0000*    1  1    166.0  1000.0    16.6     1.0 16601.9
     7     7           1.0000     1      8     8           1.0000*    1  1     98.2  1000.0     9.8     1.0  9820.4
     8     8           1.0000     1      9     9           1.0000*    1  1    193.7  1000.0    19.4     1.0 19368.5
     9     9           1.0000     1     39     39          1.0000*    1  1    237.3  1000.0    23.7     1.0 23725.0
    10     10          1.0000*    1     11     11          1.0000     1  1    107.1  1000.0    10.7     1.0 10711.0
    10     10          1.0000*    1     13     13          1.0000     1  1    682.6  1000.0    68.3     1.0 68255.7
    13     13          1.0000     1     14     14          1.0000*    1  1    303.9  1000.0    30.4     1.0 30392.4
    14     14          1.0000     1     15     15          1.0000*    1  1    279.0  1000.0    27.9     1.0 27898.3
    15     15          1.0000     1     16     16          1.0000*    1  1    589.5  1000.0    58.9     1.0 58945.8
    16     16          1.0000     1     17     17          1.0000*    1  1    105.0  1000.0    10.5     1.0 10499.9
    16     16          1.0000     1     19     19          1.0000*    1  1    458.5   500.0    91.7     1.0 45848.1
    16     16          1.0000     1     21     21          1.0000*    1  1    331.5   500.0    66.3     1.0 33146.2
    16     16          1.0000*    1     24     24          1.0000     1  1    107.1   500.0    21.4     1.0 10710.1
    17     17          1.0000     1     18     18          1.0000*    1  1     82.3   500.0    16.5     1.0  8229.2
    17     17          1.0000     1     27     27          1.0000*    1  1    155.1   500.0    31.0     1.0 15508.5
    21     21          1.0000     1     22     22          1.0000*    1  1    617.0   500.0   123.4     1.0 61703.1
    22     22          1.0000     1     23     23          1.0000*    1  1     75.2   500.0    15.0     1.0  7517.1
    23     23          1.0000*    1     24     24          1.0000     1  1    353.8   500.0    70.8     1.0 35384.0
    25     25          1.0000*    1     26     26          1.0000     1  1    250.2   500.0    50.0     1.0 25021.5
    26     26          1.0000*    1     27     27          1.0000     1  1    435.4   500.0    87.1     1.0 43541.6
    26     26          1.0000     1     28     28          1.0000*    1  1    147.3   500.0    29.5     1.0 14727.0
    26     26          1.0000     1     29     29          1.0000*    1  1    198.6   500.0    39.7     1.0 19861.8
    28     28          1.0000     1     29     29          1.0000*    1  1    350.1   500.0    70.0     1.0 35005.1
