Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:09
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1    138.0  1000.0    13.8     1.0 13803.7
     1     1           1.0000     1     39     39          1.0000*    1  1    174.4  1000.0    17.4     1.0 17436.8
     2     2           1.0000*    1      3     3           1.0000     1  1    372.4  1000.0    37.2     1.0 37235.0
     2     2           1.0000     1     25     25          1.0000*    1  1    287.4  1000.0    28.7     1.0 28740.8
     3     3           1.0000*    1      4     4           1.0000     1  1    170.1  1000.0    17.0     1.0 17007.5
     3     3           1.0000     1     18     18          1.0000*    1  1    144.2  1000.0    14.4     1.0 14417.3
     4     4           1.0000*    1      5     5           1.0000     1  1    206.3  1000.0    20.6     1.0 20625.2
     4     4           1.0000     1     14     14          1.0000*    1  1    185.6  1000.0    18.6     1.0 18561.7
     5     5           1.0000     1      6     6           1.0000*    1  1    469.0  1000.0    46.9     1.0 46896.6
     5     5           1.0000     1      8     8           1.0000*    1  1    331.3  1000.0    33.1     1.0 33130.4
     6     6           1.0000*    1      7     7           1.0000     1  1    435.6  1000.0    43.6     1.0 43560.6
     6     6           1.0000     1     11     11          1.0000*    1  1    195.9  1000.0    19.6     1.0 19585.8
     7     7           1.0000     1      8     8           1.0000*    1  1    188.1  1000.0    18.8     1.0 18805.1
     8     8           1.0000     1      9     9           1.0000*    1  1     37.7  1000.0     3.8     1.0  3772.8
     9     9           1.0000     1     39     39          1.0000*    1  1    155.3  1000.0    15.5     1.0 15525.2
    10     10          1.0000*    1     11     11          1.0000     1  1    176.6  1000.0    17.7     1.0 17657.0
    10     10          1.0000*    1     13     13          1.0000     1  1    515.6  1000.0    51.6     1.0 51560.0
    13     13          1.0000     1     14     14          1.0000*    1  1     50.3  1000.0     5.0     1.0  5027.0
    14     14          1.0000     1     15     15          1.0000*    1  1    201.6  1000.0    20.2     1.0 20163.0
    15     15          1.0000     1     16     16          1.0000*    1  1    475.1  1000.0    47.5     1.0 47509.2
    16     16          1.0000*    1     17     17          1.0000     1  1    333.1  1000.0    33.3     1.0 33309.3
    16     16          1.0000     1     19     19          1.0000*    1  1    459.8   500.0    92.0     1.0 45978.5
    16     16          1.0000*    1     21     21          1.0000     1  1    540.1   500.0   108.0     1.0 54005.1
    16     16          1.0000*    1     24     24          1.0000     1  1    152.4   500.0    30.5     1.0 15239.3
    17     17          1.0000*    1     18     18          1.0000     1  1    283.7   500.0    56.7     1.0 28367.6
    17     17          1.0000*    1     27     27          1.0000     1  1     58.8   500.0    11.8     1.0  5882.5
    21     21          1.0000     1     22     22          1.0000*    1  1    799.4   500.0   159.9     1.0 79943.5
    22     22          1.0000*    1     23     23          1.0000     1  1    163.9   500.0    32.8     1.0 16389.2
    23     23          1.0000*    1     24     24          1.0000     1  1    463.2   500.0    92.6     1.0 46315.4
    25     25          1.0000     1     26     26          1.0000*    1  1     71.3   500.0    14.3     1.0  7129.8
    26     26          1.0000     1     27     27          1.0000*    1  1    260.5   500.0    52.1     1.0 26046.0
    26     26          1.0000     1     28     28          1.0000*    1  1    153.5   500.0    30.7     1.0 15350.2
    26     26          1.0000     1     29     29          1.0000*    1  1    204.8   500.0    41.0     1.0 20475.6
    28     28          1.0000     1     29     29          1.0000*    1  1    351.7   500.0    70.3     1.0 35170.8
