from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,243.9,1000.0,24.4,1.0,24391.6
1,,1.0000,39,,1.0000*,230.6,1000.0,23.1,1.0,23060.9
2,,1.0000*,3,,1.0000,616.0,1000.0,61.6,1.0,61595.2
2,,1.0000,25,,1.0000*,705.6,1000.0,70.6,1.0,70562.9
3,,1.0000,4,,1.0000*,477.5,1000.0,47.8,1.0,47753.7
3,,1.0000,18,,1.0000*,206.3,1000.0,20.6,1.0,20632.3
4,,1.0000*,5,,1.0000,211.5,1000.0,21.1,1.0,21148.3
4,,1.0000,14,,1.0000*,39.1,1000.0,3.9,1.0,3914.3
5,,1.0000*,6,,1.0000,296.5,1000.0,29.6,1.0,29646.5
5,,1.0000,8,,1.0000*,294.6,1000.0,29.5,1.0,29464.3
6,,1.0000*,7,,1.0000,376.8,1000.0,37.7,1.0,37678.2
6,,1.0000,11,,1.0000*,169.1,1000.0,16.9,1.0,16912.1
7,,1.0000,8,,1.0000*,130.3,1000.0,13.0,1.0,13027.9
8,,1.0000*,9,,1.0000,126.6,1000.0,12.7,1.0,12656.9
9,,1.0000,39,,1.0000*,180.0,1000.0,18.0,1.0,17996.0
10,,1.0000*,11,,1.0000,108.4,1000.0,10.8,1.0,10836.8
10,,1.0000*,13,,1.0000,689.5,1000.0,69.0,1.0,68954.6
13,,1.0000,14,,1.0000*,308.9,1000.0,30.9,1.0,30891.8
14,,1.0000,15,,1.0000*,350.9,1000.0,35.1,1.0,35091.0
15,,1.0000,16,,1.0000*,650.7,1000.0,65.1,1.0,65069.5
16,,1.0000,17,,1.0000*,263.7,1000.0,26.4,1.0,26365.2
16,,1.0000,19,,1.0000*,472.5,500.0,94.5,1.0,47251.8
16,,1.0000*,21,,1.0000,330.9,500.0,66.2,1.0,33088.9
16,,1.0000*,24,,1.0000,134.3,500.0,26.9,1.0,13429.5
17,,1.0000*,18,,1.0000,345.0,500.0,69.0,1.0,34495.7
17,,1.0000*,27,,1.0000,572.1,500.0,114.4,1.0,57206.0
21,,1.0000,22,,1.0000*,627.7,500.0,125.5,1.0,62767.1
22,,1.0000,23,,1.0000*,77.2,500.0,15.4,1.0,7715.7
23,,1.0000*,24,,1.0000,355.4,500.0,71.1,1.0,35537.7
25,,1.0000*,26,,1.0000,447.4,500.0,89.5,1.0,44739.8
26,,1.0000,27,,1.0000*,799.8,500.0,160.0,1.0,79976.8
26,,1.0000*,28,,1.0000,629.1,500.0,125.8,1.0,62909.1
26,,1.0000,29,,1.0000*,679.3,500.0,135.9,1.0,67931.3
28,,1.0000,29,,1.0000*,842.4,500.0,168.5,1.0,84243.6
