from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,195.2,1000.0,19.5,1.0 19517.1
1,,1.0000,39,,1.0000*,209.4,1000.0,20.9,1.0 20942.9
2,,1.0000*,3,,1.0000,383.2,1000.0,38.3,1.0 38323.0
2,,1.0000,25,,1.0000*,347.4,1000.0,34.7,1.0 34738.3
3,,1.0000*,4,,1.0000,385.4,1000.0,38.5,1.0 38535.8
3,,1.0000,18,,1.0000*,351.3,1000.0,35.1,1.0 35127.3
4,,1.0000*,5,,1.0000,188.6,1000.0,18.9,1.0 18864.7
4,,1.0000,14,,1.0000*,168.5,1000.0,16.8,1.0 16849.5
5,,1.0000*,6,,1.0000,276.3,1000.0,27.6,1.0 27629.4
5,,1.0000,8,,1.0000*,317.4,1000.0,31.7,1.0 31745.0
6,,1.0000*,7,,1.0000,391.5,1000.0,39.2,1.0 39150.6
6,,1.0000,11,,1.0000*,176.6,1000.0,17.7,1.0 17660.3
7,,1.0000,8,,1.0000*,144.6,1000.0,14.5,1.0 14461.6
8,,1.0000*,9,,1.0000,88.9,1000.0,8.9,1.0  8885.8
9,,1.0000,39,,1.0000*,161.8,1000.0,16.2,1.0 16183.1
10,,1.0000*,11,,1.0000,131.5,1000.0,13.1,1.0 13148.3
10,,1.0000*,13,,1.0000,620.7,1000.0,62.1,1.0 62067.0
13,,1.0000,14,,1.0000*,387.2,1000.0,38.7,1.0 38721.1
14,,1.0000*,15,,1.0000,552.2,1000.0,55.2,1.0 55218.1
15,,1.0000,16,,1.0000*,854.3,1000.0,85.4,1.0 85426.7
16,,1.0000,17,,1.0000*,613.3,1000.0,61.3,1.0 61333.5
16,,1.0000,19,,1.0000*,1442.4,500.0,288.5,1.0144243.1
16,,1.0000*,21,,1.0000,331.5,500.0,66.3,1.0 33154.3
16,,1.0000*,24,,1.0000,138.3,500.0,27.7,1.0 13833.3
17,,1.0000*,18,,1.0000,498.1,500.0,99.6,1.0 49805.7
17,,1.0000*,27,,1.0000,129.7,500.0,25.9,1.0 12974.5
21,,1.0000,22,,1.0000*,629.6,500.0,125.9,1.0 62957.0
22,,1.0000,23,,1.0000*,77.5,500.0,15.5,1.0  7745.3
23,,1.0000*,24,,1.0000,355.9,500.0,71.2,1.0 35585.2
25,,1.0000,26,,1.0000*,67.5,500.0,13.5,1.0  6753.1
26,,1.0000,27,,1.0000*,221.3,500.0,44.3,1.0 22129.5
26,,1.0000,28,,1.0000*,150.1,500.0,30.0,1.0 15014.6
26,,1.0000,29,,1.0000*,201.5,500.0,40.3,1.0 20151.5
28,,1.0000,29,,1.0000*,350.8,500.0,70.2,1.0 35075.1
