from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,97.6,1000.0,9.8,1.0,9762.8
1,,1.0000,39,,1.0000*,150.9,1000.0,15.1,1.0,15093.9
2,,1.0000*,3,,1.0000,381.8,1000.0,38.2,1.0,38179.0
2,,1.0000,25,,1.0000*,249.0,1000.0,24.9,1.0,24897.5
3,,1.0000,4,,1.0000*,59.2,1000.0,5.9,1.0,5916.8
3,,1.0000,18,,1.0000*,38.7,1000.0,3.9,1.0,3867.1
4,,1.0000,5,,1.0000*,457.1,1000.0,45.7,1.0,45714.8
4,,1.0000,14,,1.0000*,36.9,1000.0,3.7,1.0,3687.4
5,,1.0000,6,,1.0000*,759.2,1000.0,75.9,1.0,75916.0
5,,1.0000,8,,1.0000*,327.3,1000.0,32.7,1.0,32732.2
6,,1.0000*,7,,1.0000,483.2,1000.0,48.3,1.0,48317.9
6,,1.0000,11,,1.0000*,354.7,1000.0,35.5,1.0,35468.4
7,,1.0000,8,,1.0000*,235.8,1000.0,23.6,1.0,23577.7
8,,1.0000*,9,,1.0000,34.3,1000.0,3.4,1.0,3432.0
9,,1.0000,39,,1.0000*,141.9,1000.0,14.2,1.0,14193.6
10,,1.0000*,11,,1.0000,281.5,1000.0,28.2,1.0,28154.7
10,,1.0000*,13,,1.0000,925.6,1000.0,92.6,1.0,92558.8
13,,1.0000*,14,,1.0000,34.8,1000.0,3.5,1.0,3484.5
14,,1.0000,15,,1.0000*,72.5,1000.0,7.3,1.0,7253.6
15,,1.0000*,16,,1.0000,351.9,1000.0,35.2,1.0,35188.8
16,,1.0000*,17,,1.0000,161.5,1000.0,16.2,1.0,16151.7
16,,1.0000,19,,1.0000*,454.8,500.0,91.0,1.0,45481.3
16,,1.0000,21,,1.0000*,335.2,500.0,67.0,1.0,33518.0
16,,1.0000*,24,,1.0000,90.3,500.0,18.1,1.0,9031.4
17,,1.0000*,18,,1.0000,155.5,500.0,31.1,1.0,15545.5
17,,1.0000*,27,,1.0000,21.9,500.0,4.4,1.0,2188.7
21,,1.0000,22,,1.0000*,612.3,500.0,122.5,1.0,61231.9
22,,1.0000,23,,1.0000*,73.9,500.0,14.8,1.0,7393.8
23,,1.0000*,24,,1.0000,354.4,500.0,70.9,1.0,35436.4
25,,1.0000,26,,1.0000*,97.7,500.0,19.5,1.0,9773.5
26,,1.0000,27,,1.0000*,290.2,500.0,58.0,1.0,29017.8
26,,1.0000,28,,1.0000*,155.5,500.0,31.1,1.0,15547.8
26,,1.0000,29,,1.0000*,206.6,500.0,41.3,1.0,20662.0
28,,1.0000,29,,1.0000*,352.3,500.0,70.5,1.0,35231.9
