NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,157.4207305908203,30-1 
31,1 ,750.0,0.0,640.048583984375,800.0,-500.0,449.460693359375,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,100.7376708984375,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,170.99623107910156,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,270.56365966796875,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,256.88177490234375,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,276.4560546875,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,137.49441528320312,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-2.441781997680664,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,35.33545684814453,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,21.23052406311035,39-1 
