from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,198.1,1000.0,19.8,1.0 19814.3
1,,1.0000,39,,1.0000*,208.0,1000.0,20.8,1.0 20802.6
2,,1.0000*,3,,1.0000,390.3,1000.0,39.0,1.0 39034.4
2,,1.0000,25,,1.0000*,348.2,1000.0,34.8,1.0 34824.0
3,,1.0000*,4,,1.0000,387.6,1000.0,38.8,1.0 38760.9
3,,1.0000,18,,1.0000*,364.0,1000.0,36.4,1.0 36404.0
4,,1.0000*,5,,1.0000,206.8,1000.0,20.7,1.0 20680.0
4,,1.0000,14,,1.0000*,173.8,1000.0,17.4,1.0 17376.7
5,,1.0000*,6,,1.0000,277.8,1000.0,27.8,1.0 27779.9
5,,1.0000,8,,1.0000*,314.9,1000.0,31.5,1.0 31491.5
6,,1.0000*,7,,1.0000,390.2,1000.0,39.0,1.0 39021.9
6,,1.0000,11,,1.0000*,180.8,1000.0,18.1,1.0 18078.6
7,,1.0000,8,,1.0000*,143.3,1000.0,14.3,1.0 14327.6
8,,1.0000*,9,,1.0000,92.9,1000.0,9.3,1.0  9293.5
9,,1.0000,39,,1.0000*,156.0,1000.0,15.6,1.0 15598.5
10,,1.0000*,11,,1.0000,133.9,1000.0,13.4,1.0 13388.7
10,,1.0000*,13,,1.0000,627.1,1000.0,62.7,1.0 62709.9
13,,1.0000,14,,1.0000*,394.8,1000.0,39.5,1.0 39483.7
14,,1.0000*,15,,1.0000,565.1,1000.0,56.5,1.0 56513.3
15,,1.0000,16,,1.0000*,853.1,1000.0,85.3,1.0 85313.3
16,,1.0000,17,,1.0000*,632.9,1000.0,63.3,1.0 63292.7
16,,1.0000,19,,1.0000*,498.6,500.0,99.7,1.0 49861.6
16,,1.0000*,21,,1.0000,867.1,500.0,173.4,1.0 86711.0
16,,1.0000*,24,,1.0000,504.4,500.0,100.9,1.0 50437.9
17,,1.0000*,18,,1.0000,505.3,500.0,101.1,1.0 50527.8
17,,1.0000*,27,,1.0000,147.0,500.0,29.4,1.0 14697.0
21,,1.0000,22,,1.0000*,1145.5,500.0,229.1,1.0114551.2
22,,1.0000*,23,,1.0000,601.9,500.0,120.4,1.0 60190.4
23,,1.0000,24,,1.0000*,824.8,500.0,165.0,1.0 82477.0
25,,1.0000,26,,1.0000*,79.3,500.0,15.9,1.0  7929.2
26,,1.0000,27,,1.0000*,234.4,500.0,46.9,1.0 23443.8
26,,1.0000,28,,1.0000*,147.7,500.0,29.5,1.0 14772.2
26,,1.0000,29,,1.0000*,199.1,500.0,39.8,1.0 19908.4
28,,1.0000,29,,1.0000*,350.2,500.0,70.0,1.0 35015.1
