NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,160.00106811523438,30-1 
31,1 ,750.0,0.0,648.1903686523438,800.0,-500.0,453.27642822265625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,103.69122314453125,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,346.5161437988281,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,190.04559326171875,34-1 
34,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,34-2 
35,1 ,750.0,0.0,650.0,800.0,-500.0,283.4062194824219,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,141.4359130859375,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-0.4685295820236206,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,37.448848724365234,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,22.795286178588867,39-1 
