from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,194.6,1000.0,19.5,1.0 19459.5
1,,1.0000,39,,1.0000*,208.5,1000.0,20.9,1.0 20850.1
2,,1.0000*,3,,1.0000,384.0,1000.0,38.4,1.0 38401.9
2,,1.0000,25,,1.0000*,346.6,1000.0,34.7,1.0 34657.5
3,,1.0000*,4,,1.0000,382.6,1000.0,38.3,1.0 38263.7
3,,1.0000,18,,1.0000*,349.9,1000.0,35.0,1.0 34989.6
4,,1.0000*,5,,1.0000,189.7,1000.0,19.0,1.0 18965.4
4,,1.0000,14,,1.0000*,167.9,1000.0,16.8,1.0 16786.4
5,,1.0000*,6,,1.0000,280.6,1000.0,28.1,1.0 28063.2
5,,1.0000,8,,1.0000*,317.2,1000.0,31.7,1.0 31720.5
6,,1.0000*,7,,1.0000,392.2,1000.0,39.2,1.0 39216.2
6,,1.0000,11,,1.0000*,176.4,1000.0,17.6,1.0 17644.4
7,,1.0000,8,,1.0000*,145.2,1000.0,14.5,1.0 14524.5
8,,1.0000*,9,,1.0000,88.5,1000.0,8.8,1.0  8847.8
9,,1.0000,39,,1.0000*,160.6,1000.0,16.1,1.0 16061.4
10,,1.0000*,11,,1.0000,130.4,1000.0,13.0,1.0 13043.8
10,,1.0000*,13,,1.0000,624.1,1000.0,62.4,1.0 62412.3
13,,1.0000,14,,1.0000*,384.9,1000.0,38.5,1.0 38486.2
14,,1.0000*,15,,1.0000,549.2,1000.0,54.9,1.0 54917.1
15,,1.0000,16,,1.0000*,849.3,1000.0,84.9,1.0 84929.2
16,,1.0000,17,,1.0000*,611.8,1000.0,61.2,1.0 61178.0
16,,1.0000,19,,1.0000*,1432.5,500.0,286.5,1.0143252.3
16,,1.0000*,21,,1.0000,332.2,500.0,66.4,1.0 33217.9
16,,1.0000*,24,,1.0000,141.7,500.0,28.3,1.0 14168.0
17,,1.0000*,18,,1.0000,495.9,500.0,99.2,1.0 49587.0
17,,1.0000*,27,,1.0000,131.1,500.0,26.2,1.0 13106.2
21,,1.0000,22,,1.0000*,631.2,500.0,126.2,1.0 63120.6
22,,1.0000,23,,1.0000*,77.7,500.0,15.5,1.0  7769.9
23,,1.0000*,24,,1.0000,356.3,500.0,71.3,1.0 35629.5
25,,1.0000,26,,1.0000*,68.8,500.0,13.8,1.0  6879.7
26,,1.0000,27,,1.0000*,223.6,500.0,44.7,1.0 22355.0
26,,1.0000,28,,1.0000*,149.8,500.0,30.0,1.0 14981.9
26,,1.0000,29,,1.0000*,201.2,500.0,40.2,1.0 20119.2
28,,1.0000,29,,1.0000*,350.7,500.0,70.1,1.0 35066.5
