from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,283.0,1000.0,28.3,1.0 28303.8
1,,1.0000*,39,,1.0000,270.5,1000.0,27.1,1.0 27054.8
2,,1.0000*,3,,1.0000,865.7,1000.0,86.6,1.0 86568.2
2,,1.0000,25,,1.0000*,1029.7,1000.0,103.0,1.0102970.0
3,,1.0000,4,,1.0000*,536.6,1000.0,53.7,1.0 53659.1
3,,1.0000*,18,,1.0000,48.1,1000.0,4.8,1.0  4808.5
4,,1.0000*,5,,1.0000,199.4,1000.0,19.9,1.0 19936.6
4,,1.0000,14,,1.0000*,16.0,1000.0,1.6,1.0  1595.3
5,,1.0000*,6,,1.0000,261.2,1000.0,26.1,1.0 26119.1
5,,1.0000,8,,1.0000*,280.9,1000.0,28.1,1.0 28088.0
6,,1.0000*,7,,1.0000,358.1,1000.0,35.8,1.0 35812.1
6,,1.0000,11,,1.0000*,168.6,1000.0,16.9,1.0 16857.0
7,,1.0000,8,,1.0000*,113.0,1000.0,11.3,1.0 11297.1
8,,1.0000,9,,1.0000*,162.8,1000.0,16.3,1.0 16276.5
9,,1.0000,39,,1.0000*,212.5,1000.0,21.2,1.0 21249.6
10,,1.0000*,11,,1.0000,107.7,1000.0,10.8,1.0 10768.5
10,,1.0000*,13,,1.0000,693.5,1000.0,69.3,1.0 69348.3
13,,1.0000,14,,1.0000*,293.2,1000.0,29.3,1.0 29315.9
14,,1.0000,15,,1.0000*,289.6,1000.0,29.0,1.0 28959.4
15,,1.0000,16,,1.0000*,600.4,1000.0,60.0,1.0 60036.9
16,,1.0000,17,,1.0000*,120.9,1000.0,12.1,1.0 12088.5
16,,1.0000,19,,1.0000*,459.4,500.0,91.9,1.0 45935.9
16,,1.0000,21,,1.0000*,331.1,500.0,66.2,1.0 33113.1
16,,1.0000*,24,,1.0000,109.6,500.0,21.9,1.0 10959.6
17,,1.0000,18,,1.0000*,160.0,500.0,32.0,1.0 16000.2
17,,1.0000,27,,1.0000*,257.0,500.0,51.4,1.0 25703.4
21,,1.0000,22,,1.0000*,617.9,500.0,123.6,1.0 61785.2
22,,1.0000,23,,1.0000*,75.4,500.0,15.1,1.0  7535.3
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0 35386.0
25,,1.0000*,26,,1.0000,351.3,500.0,70.3,1.0 35133.2
26,,1.0000*,27,,1.0000,540.0,500.0,108.0,1.0 54002.8
26,,1.0000,28,,1.0000*,146.8,500.0,29.4,1.0 14682.7
26,,1.0000,29,,1.0000*,198.2,500.0,39.6,1.0 19815.5
28,,1.0000,29,,1.0000*,350.0,500.0,70.0,1.0 34995.7
