from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,85.2,1000.0,8.5,1.0,8517.7
1,,1.0000,39,,1.0000*,131.8,1000.0,13.2,1.0,13181.8
2,,1.0000,3,,1.0000*,292.7,1000.0,29.3,1.0,29270.9
2,,1.0000,25,,1.0000*,421.8,1000.0,42.2,1.0,42180.7
3,,1.0000,4,,1.0000*,457.9,1000.0,45.8,1.0,45786.0
3,,1.0000,18,,1.0000*,154.3,1000.0,15.4,1.0,15429.6
4,,1.0000,5,,1.0000*,481.4,1000.0,48.1,1.0,48139.7
4,,1.0000*,14,,1.0000,493.4,1000.0,49.3,1.0,49344.9
5,,1.0000,6,,1.0000*,856.3,1000.0,85.6,1.0,85631.7
5,,1.0000*,8,,1.0000,399.1,1000.0,39.9,1.0,39913.9
6,,1.0000*,7,,1.0000,563.9,1000.0,56.4,1.0,56387.2
6,,1.0000*,11,,1.0000,853.6,1000.0,85.4,1.0,85359.9
7,,1.0000*,8,,1.0000,316.3,1000.0,31.6,1.0,31630.4
8,,1.0000*,9,,1.0000,186.4,1000.0,18.6,1.0,18643.4
9,,1.0000,39,,1.0000*,202.6,1000.0,20.3,1.0,20261.5
10,,1.0000,11,,1.0000*,838.7,1000.0,83.9,1.0,83865.7
10,,1.0000*,13,,1.0000,824.8,1000.0,82.5,1.0,82485.0
13,,1.0000*,14,,1.0000,818.3,1000.0,81.8,1.0,81832.0
14,,1.0000*,15,,1.0000,322.4,1000.0,32.2,1.0,32237.6
15,,1.0000*,16,,1.0000,156.5,1000.0,15.6,1.0,15649.6
16,,1.0000*,17,,1.0000,496.8,1000.0,49.7,1.0,49675.0
16,,1.0000,19,,1.0000*,457.2,500.0,91.4,1.0,45723.6
16,,1.0000,21,,1.0000*,332.1,500.0,66.4,1.0,33211.9
16,,1.0000*,24,,1.0000,103.1,500.0,20.6,1.0,10305.2
17,,1.0000*,18,,1.0000,310.5,500.0,62.1,1.0,31055.0
17,,1.0000*,27,,1.0000,189.8,500.0,38.0,1.0,18979.9
21,,1.0000,22,,1.0000*,615.8,500.0,123.2,1.0,61576.5
22,,1.0000,23,,1.0000*,74.9,500.0,15.0,1.0,7487.5
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35386.1
25,,1.0000,26,,1.0000*,105.5,500.0,21.1,1.0,10548.6
26,,1.0000,27,,1.0000*,141.5,500.0,28.3,1.0,14153.9
26,,1.0000,28,,1.0000*,153.2,500.0,30.6,1.0,15315.8
26,,1.0000,29,,1.0000*,204.4,500.0,40.9,1.0,20442.8
28,,1.0000,29,,1.0000*,351.6,500.0,70.3,1.0,35160.5
