NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,285.0909729003906,30-1 
31,1 ,750.0,0.0,643.92919921875,800.0,-500.0,466.786865234375,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,97.41062927246094,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,212.6290740966797,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,215.0429229736328,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,615.7366943359375,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,167.76251220703125,36-1 
36,2 ,400.0,0.0,1000.0,300.0,0.0,299.575927734375,36-2 
37,1 ,700.0,0.0,540.0,800.0,-500.0,20.202966690063477,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,56.6967658996582,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,39.37255096435547,39-1 
