NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,281.57708740234375,30-1 
31,1 ,750.0,0.0,630.887939453125,800.0,-500.0,461.131103515625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,93.30351257324219,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,204.55496215820312,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,211.3004150390625,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,186.13516235351562,35-1 
35,2 ,400.0,0.0,1000.0,300.0,0.0,286.3617858886719,35-2 
36,1 ,670.0,0.0,560.0,800.0,-500.0,306.48712158203125,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,17.542512893676758,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,53.93919372558594,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,36.91365051269531,39-1 
