from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,102.3,1000.0,10.2,1.0 10225.6
1,,1.0000,39,,1.0000*,148.1,1000.0,14.8,1.0 14813.7
2,,1.0000,3,,1.0000*,277.5,1000.0,27.8,1.0 27752.1
2,,1.0000,25,,1.0000*,411.6,1000.0,41.2,1.0 41161.9
3,,1.0000,4,,1.0000*,472.3,1000.0,47.2,1.0 47229.8
3,,1.0000,18,,1.0000*,127.4,1000.0,12.7,1.0 12737.3
4,,1.0000,5,,1.0000*,685.5,1000.0,68.5,1.0 68547.2
4,,1.0000,14,,1.0000*,297.7,1000.0,29.8,1.0 29771.2
5,,1.0000,6,,1.0000*,1058.4,1000.0,105.8,1.0105844.4
5,,1.0000*,8,,1.0000,392.7,1000.0,39.3,1.0 39269.3
6,,1.0000*,7,,1.0000,595.4,1000.0,59.5,1.0 59542.3
6,,1.0000,11,,1.0000*,115.1,1000.0,11.5,1.0 11513.0
7,,1.0000*,8,,1.0000,347.1,1000.0,34.7,1.0 34714.3
8,,1.0000*,9,,1.0000,205.3,1000.0,20.5,1.0 20528.5
9,,1.0000,39,,1.0000*,225.3,1000.0,22.5,1.0 22526.9
10,,1.0000*,11,,1.0000,102.2,1000.0,10.2,1.0 10223.6
10,,1.0000*,13,,1.0000,565.6,1000.0,56.6,1.0 56563.3
13,,1.0000*,14,,1.0000,582.1,1000.0,58.2,1.0 58209.9
14,,1.0000,15,,1.0000*,282.3,1000.0,28.2,1.0 28229.7
15,,1.0000*,16,,1.0000,130.6,1000.0,13.1,1.0 13058.8
16,,1.0000*,17,,1.0000,457.8,1000.0,45.8,1.0 45780.5
16,,1.0000,19,,1.0000*,455.9,500.0,91.2,1.0 45585.3
16,,1.0000,21,,1.0000*,333.3,500.0,66.7,1.0 33331.6
16,,1.0000*,24,,1.0000,97.3,500.0,19.5,1.0  9727.8
17,,1.0000*,18,,1.0000,283.1,500.0,56.6,1.0 28308.0
17,,1.0000*,27,,1.0000,177.2,500.0,35.4,1.0 17717.8
21,,1.0000,22,,1.0000*,614.1,500.0,122.8,1.0 61410.1
22,,1.0000,23,,1.0000*,74.5,500.0,14.9,1.0  7445.2
23,,1.0000*,24,,1.0000,354.0,500.0,70.8,1.0 35400.6
25,,1.0000,26,,1.0000*,94.1,500.0,18.8,1.0  9411.9
26,,1.0000,27,,1.0000*,144.4,500.0,28.9,1.0 14443.8
26,,1.0000,28,,1.0000*,154.1,500.0,30.8,1.0 15409.4
26,,1.0000,29,,1.0000*,205.3,500.0,41.1,1.0 20531.6
28,,1.0000,29,,1.0000*,351.9,500.0,70.4,1.0 35188.8
