from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,495.1,1000.0,49.5,1.0,49513.9
1,,1.0000,39,,1.0000*,500.4,1000.0,50.0,1.0,50038.1
2,,1.0000*,3,,1.0000,55.2,1000.0,5.5,1.0,5518.5
2,,1.0000,25,,1.0000*,327.0,1000.0,32.7,1.0,32699.4
3,,1.0000,4,,1.0000*,203.7,1000.0,20.4,1.0,20372.6
3,,1.0000,18,,1.0000*,81.0,1000.0,8.1,1.0,8098.2
4,,1.0000,5,,1.0000*,447.7,1000.0,44.8,1.0,44768.2
4,,1.0000,14,,1.0000*,270.4,1000.0,27.0,1.0,27037.9
5,,1.0000,6,,1.0000*,536.6,1000.0,53.7,1.0,53662.0
5,,1.0000,8,,1.0000*,196.9,1000.0,19.7,1.0,19691.5
6,,1.0000,7,,1.0000*,308.0,1000.0,30.8,1.0,30803.1
6,,1.0000,11,,1.0000*,250.4,1000.0,25.0,1.0,25044.5
7,,1.0000,8,,1.0000*,96.5,1000.0,9.6,1.0,9647.8
8,,1.0000,9,,1.0000*,410.3,1000.0,41.0,1.0,41026.5
9,,1.0000,39,,1.0000*,433.0,1000.0,43.3,1.0,43295.5
10,,1.0000*,11,,1.0000,242.7,1000.0,24.3,1.0,24265.0
10,,1.0000*,13,,1.0000,423.8,1000.0,42.4,1.0,42382.6
13,,1.0000*,14,,1.0000,427.0,1000.0,42.7,1.0,42701.8
14,,1.0000,15,,1.0000*,167.9,1000.0,16.8,1.0,16787.7
15,,1.0000*,16,,1.0000,187.5,1000.0,18.8,1.0,18753.5
16,,1.0000*,17,,1.0000,332.6,1000.0,33.3,1.0,33264.4
16,,1.0000,19,,1.0000*,455.1,500.0,91.0,1.0,45511.8
16,,1.0000,21,,1.0000*,334.4,500.0,66.9,1.0,33443.2
16,,1.0000*,24,,1.0000,92.9,500.0,18.6,1.0,9290.5
17,,1.0000*,18,,1.0000,235.5,500.0,47.1,1.0,23551.5
17,,1.0000*,27,,1.0000,98.7,500.0,19.7,1.0,9874.2
21,,1.0000,22,,1.0000*,613.0,500.0,122.6,1.0,61295.3
22,,1.0000,23,,1.0000*,74.1,500.0,14.8,1.0,7413.0
23,,1.0000*,24,,1.0000,354.2,500.0,70.8,1.0,35420.7
25,,1.0000*,26,,1.0000,29.2,500.0,5.8,1.0,2923.5
26,,1.0000,27,,1.0000*,200.6,500.0,40.1,1.0,20062.8
26,,1.0000,28,,1.0000*,153.7,500.0,30.7,1.0,15374.8
26,,1.0000,29,,1.0000*,205.0,500.0,41.0,1.0,20498.9
28,,1.0000,29,,1.0000*,351.8,500.0,70.4,1.0,35178.2
