from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,212.5,1000.0,21.3,1.0,21251.5
1,,1.0000,39,,1.0000*,194.9,1000.0,19.5,1.0,19489.4
2,,1.0000*,3,,1.0000,861.6,1000.0,86.2,1.0,86163.9
2,,1.0000,25,,1.0000*,946.8,1000.0,94.7,1.0,94678.3
3,,1.0000*,4,,1.0000,230.8,1000.0,23.1,1.0,23083.1
3,,1.0000*,18,,1.0000,327.2,1000.0,32.7,1.0,32716.2
4,,1.0000*,5,,1.0000,279.9,1000.0,28.0,1.0,27991.3
4,,1.0000,14,,1.0000*,82.7,1000.0,8.3,1.0,8274.9
5,,1.0000,6,,1.0000*,496.6,1000.0,49.7,1.0,49662.2
5,,1.0000,8,,1.0000*,296.2,1000.0,29.6,1.0,29617.7
6,,1.0000*,7,,1.0000,413.3,1000.0,41.3,1.0,41334.1
6,,1.0000,11,,1.0000*,277.8,1000.0,27.8,1.0,27782.0
7,,1.0000,8,,1.0000*,166.0,1000.0,16.6,1.0,16597.5
8,,1.0000*,9,,1.0000,89.5,1000.0,9.0,1.0,8953.2
9,,1.0000,39,,1.0000*,167.6,1000.0,16.8,1.0,16761.2
10,,1.0000*,11,,1.0000,264.9,1000.0,26.5,1.0,26494.1
10,,1.0000*,13,,1.0000,413.1,1000.0,41.3,1.0,41307.5
13,,1.0000*,14,,1.0000,411.2,1000.0,41.1,1.0,41123.8
14,,1.0000,15,,1.0000*,333.6,1000.0,33.4,1.0,33362.2
15,,1.0000*,16,,1.0000,76.2,1000.0,7.6,1.0,7621.9
16,,1.0000,17,,1.0000*,511.2,1000.0,51.1,1.0,51118.0
16,,1.0000,19,,1.0000*,464.4,500.0,92.9,1.0,46437.2
16,,1.0000*,21,,1.0000,254.9,500.0,51.0,1.0,25489.2
16,,1.0000,24,,1.0000*,887.9,500.0,177.6,1.0,88792.0
17,,1.0000,18,,1.0000*,173.2,500.0,34.6,1.0,17320.0
17,,1.0000,27,,1.0000*,344.5,500.0,68.9,1.0,34448.1
21,,1.0000,22,,1.0000*,546.0,500.0,109.2,1.0,54603.1
22,,1.0000,23,,1.0000*,138.5,500.0,27.7,1.0,13851.8
23,,1.0000*,24,,1.0000,431.2,500.0,86.2,1.0,43121.4
25,,1.0000*,26,,1.0000,441.0,500.0,88.2,1.0,44095.9
26,,1.0000*,27,,1.0000,628.9,500.0,125.8,1.0,62890.9
26,,1.0000*,28,,1.0000,147.8,500.0,29.6,1.0,14784.6
26,,1.0000,29,,1.0000*,196.2,500.0,39.2,1.0,19615.8
28,,1.0000,29,,1.0000*,349.6,500.0,69.9,1.0,34963.6
