NUMBER,PU,Angle
1,1.049054741859436,-0.16889959573745728
2,1.0525271892547607,-0.12762466073036194
3,1.0407716035842896,-0.17737621068954468
4,1.0448685884475708,-0.1883506178855896
5,1.0636011362075806,-0.16694778203964233
6,1.0650230646133423,-0.1551835536956787
7,1.0520583391189575,-0.19002099335193634
8,1.049622893333435,-0.19811634719371796
9,1.0503082275390625,-0.19604849815368652
10,1.0509899854660034,-0.11707065254449844
11,1.0544251203536987,-0.13029800355434418
12,1.038069486618042,-0.13064168393611908
13,1.0465458631515503,-0.12927067279815674
14,1.0389750003814697,-0.1580324023962021
15,1.0084644556045532,-0.16849292814731598
16,1.0100597143173218,-0.14457063376903534
17,1.0226845741271973,-0.16096390783786774
18,1.0282753705978394,-0.17482657730579376
19,1.0155612230300903,0.12875236570835114
20,0.9465109705924988,0.25217410922050476
21,1.0168802738189697,-0.11149933189153671
22,1.0412707328796387,-0.04261251538991928
23,1.0347415208816528,-0.05292610824108124
24,1.0130866765975952,-0.19578786194324493
25,1.0588048696517944,-0.1030934676527977
26,1.048169493675232,-0.12657633423805237
27,1.0305148363113403,-0.16268101334571838
28,1.0481009483337402,-0.06508190184831619
29,1.0485557317733765,-0.01681770756840706
30,1.0475000143051147,-0.0855439305305481
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.017965959385037422
33,0.9972000122070312,0.22122696042060852
34,1.0,0.5408807992935181
35,1.049299955368042,0.04469704627990723
36,1.0635000467300415,0.08529049903154373
37,1.0277999639511108,0.015209890902042389
38,1.0264999866485596,0.10655681788921356
39,1.0299999713897705,-0.19378289580345154
