from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,119.9,1000.0,12.0,1.0 11985.8
1,,1.0000,39,,1.0000*,156.1,1000.0,15.6,1.0 15610.0
2,,1.0000*,3,,1.0000,371.5,1000.0,37.1,1.0 37146.9
2,,1.0000,25,,1.0000*,259.1,1000.0,25.9,1.0 25906.4
3,,1.0000*,4,,1.0000,70.9,1000.0,7.1,1.0  7086.6
3,,1.0000,18,,1.0000*,129.6,1000.0,13.0,1.0 12957.8
4,,1.0000*,5,,1.0000,244.8,1000.0,24.5,1.0 24477.2
4,,1.0000,14,,1.0000*,264.0,1000.0,26.4,1.0 26401.5
5,,1.0000,6,,1.0000*,507.5,1000.0,50.7,1.0 50748.5
5,,1.0000,8,,1.0000*,335.7,1000.0,33.6,1.0 33569.5
6,,1.0000*,7,,1.0000,448.0,1000.0,44.8,1.0 44802.2
6,,1.0000,11,,1.0000*,374.2,1000.0,37.4,1.0 37421.1
7,,1.0000,8,,1.0000*,200.3,1000.0,20.0,1.0 20031.2
8,,1.0000*,9,,1.0000,28.0,1000.0,2.8,1.0  2798.2
9,,1.0000,39,,1.0000*,143.4,1000.0,14.3,1.0 14342.5
10,,1.0000*,11,,1.0000,356.0,1000.0,35.6,1.0 35602.3
10,,1.0000,13,,1.0000*,328.3,1000.0,32.8,1.0 32831.1
13,,1.0000,14,,1.0000*,315.9,1000.0,31.6,1.0 31594.2
14,,1.0000,15,,1.0000*,184.5,1000.0,18.5,1.0 18452.0
15,,1.0000,16,,1.0000*,269.1,1000.0,26.9,1.0 26905.9
16,,1.0000*,17,,1.0000,268.2,1000.0,26.8,1.0 26825.0
16,,1.0000,19,,1.0000*,486.3,500.0,97.3,1.0 48633.5
16,,1.0000*,21,,1.0000,799.6,500.0,159.9,1.0 79959.3
16,,1.0000*,24,,1.0000,472.8,500.0,94.6,1.0 47276.0
17,,1.0000*,18,,1.0000,206.7,500.0,41.3,1.0 20672.2
17,,1.0000*,27,,1.0000,78.3,500.0,15.7,1.0  7834.3
21,,1.0000,22,,1.0000*,1070.4,500.0,214.1,1.0107037.7
22,,1.0000*,23,,1.0000,554.7,500.0,110.9,1.0 55465.8
23,,1.0000,24,,1.0000*,899.8,500.0,180.0,1.0 89977.9
25,,1.0000,26,,1.0000*,101.3,500.0,20.3,1.0 10134.1
26,,1.0000,27,,1.0000*,297.5,500.0,59.5,1.0 29754.6
26,,1.0000,28,,1.0000*,149.2,500.0,29.8,1.0 14917.4
26,,1.0000,29,,1.0000*,200.6,500.0,40.1,1.0 20055.3
28,,1.0000,29,,1.0000*,350.5,500.0,70.1,1.0 35049.9
