NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,300.4918212890625,30-1 
31,1 ,750.0,0.0,712.091064453125,800.0,-500.0,461.37255859375,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,81.1800765991211,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,177.48468017578125,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,198.7535400390625,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,290.5389099121094,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,150.35800170898438,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,117.36827087402344,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,507.98779296875,38-1 
38,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,38-2 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,56.958126068115234,39-1 
