NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,119.16455078125,30-1 
31,1 ,750.0,0.0,598.3370361328125,800.0,-500.0,488.41253662109375,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,189.2527313232422,32-1 
32,2 ,400.0,0.0,1000.0,300.0,0.0,291.1580505371094,32-2 
33,1 ,750.0,0.0,632.0,800.0,-500.0,126.67033386230469,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,175.20404052734375,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,233.37254333496094,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,117.75183868408203,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,6.21254301071167,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,29.818937301635742,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,12.816929817199707,39-1 
