NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,124.735107421875,30-1 
31,1 ,750.0,0.0,629.7449340820312,800.0,-500.0,413.79132080078125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,48.212303161621094,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,334.9490966796875,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,184.35321044921875,34-1 
34,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,34-2 
35,1 ,750.0,0.0,650.0,800.0,-500.0,273.66632080078125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,140.7329559326172,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-4.929226875305176,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,31.755277633666992,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-10.104024887084961,39-1 
