from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,46.2,1000.0,4.6,1.0  4617.0
1,,1.0000,39,,1.0000*,125.4,1000.0,12.5,1.0 12535.1
2,,1.0000*,3,,1.0000,377.9,1000.0,37.8,1.0 37786.9
2,,1.0000,25,,1.0000*,155.1,1000.0,15.5,1.0 15508.0
3,,1.0000,4,,1.0000*,286.6,1000.0,28.7,1.0 28660.1
3,,1.0000*,18,,1.0000,327.1,1000.0,32.7,1.0 32708.2
4,,1.0000,5,,1.0000*,689.0,1000.0,68.9,1.0 68901.7
4,,1.0000,14,,1.0000*,106.7,1000.0,10.7,1.0 10671.3
5,,1.0000,6,,1.0000*,1012.0,1000.0,101.2,1.0101203.2
5,,1.0000,8,,1.0000*,339.9,1000.0,34.0,1.0 33991.7
6,,1.0000*,7,,1.0000,542.4,1000.0,54.2,1.0 54235.8
6,,1.0000,11,,1.0000*,87.0,1000.0,8.7,1.0  8703.0
7,,1.0000*,8,,1.0000,295.7,1000.0,29.6,1.0 29573.9
8,,1.0000*,9,,1.0000,113.6,1000.0,11.4,1.0 11363.3
9,,1.0000,39,,1.0000*,144.0,1000.0,14.4,1.0 14395.9
10,,1.0000*,11,,1.0000,35.0,1000.0,3.5,1.0  3504.2
10,,1.0000*,13,,1.0000,654.5,1000.0,65.5,1.0 65454.6
13,,1.0000*,14,,1.0000,678.2,1000.0,67.8,1.0 67822.7
14,,1.0000*,15,,1.0000,575.9,1000.0,57.6,1.0 57592.9
15,,1.0000*,16,,1.0000,296.1,1000.0,29.6,1.0 29605.4
16,,1.0000*,17,,1.0000,263.1,1000.0,26.3,1.0 26310.3
16,,1.0000,19,,1.0000*,461.1,500.0,92.2,1.0 46114.7
16,,1.0000,21,,1.0000*,255.0,500.0,51.0,1.0 25503.9
16,,1.0000,24,,1.0000*,887.3,500.0,177.5,1.0 88731.7
17,,1.0000,18,,1.0000*,167.7,500.0,33.5,1.0 16767.4
17,,1.0000*,27,,1.0000,96.5,500.0,19.3,1.0  9654.1
21,,1.0000,22,,1.0000*,543.5,500.0,108.7,1.0 54351.2
22,,1.0000,23,,1.0000*,138.0,500.0,27.6,1.0 13797.4
23,,1.0000*,24,,1.0000,430.5,500.0,86.1,1.0 43048.9
25,,1.0000,26,,1.0000*,185.6,500.0,37.1,1.0 18562.6
26,,1.0000*,27,,1.0000,380.9,500.0,76.2,1.0 38090.1
26,,1.0000,28,,1.0000*,151.1,500.0,30.2,1.0 15107.2
26,,1.0000,29,,1.0000*,202.4,500.0,40.5,1.0 20242.1
28,,1.0000,29,,1.0000*,351.0,500.0,70.2,1.0 35100.3
