NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,88.37926483154297,30-1 
31,1 ,750.0,0.0,1073.796142578125,800.0,-500.0,487.1208190917969,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,31.477048873901367,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,84.47048950195312,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,155.6494140625,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,184.30020141601562,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,87.33759307861328,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-22.032066345214844,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,8.380224227905273,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-24.740388870239258,39-1 
