NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,208.768798828125,30-1 
31,1 ,750.0,0.0,641.0895385742188,800.0,-500.0,474.6151428222656,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,106.19572448730469,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,219.53575134277344,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,218.24435424804688,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,624.4065551757812,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,172.58294677734375,36-1 
36,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,36-2 
37,1 ,700.0,0.0,540.0,800.0,-500.0,23.053211212158203,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,59.94749069213867,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,32.730525970458984,39-1 
