from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,93.3,1000.0,9.3,1.0  9330.1
1,,1.0000,39,,1.0000*,124.9,1000.0,12.5,1.0 12494.9
2,,1.0000*,3,,1.0000,540.8,1000.0,54.1,1.0 54080.9
2,,1.0000,25,,1.0000*,385.6,1000.0,38.6,1.0 38564.4
3,,1.0000*,4,,1.0000,236.3,1000.0,23.6,1.0 23628.2
3,,1.0000*,18,,1.0000,579.8,1000.0,58.0,1.0 57982.8
4,,1.0000*,5,,1.0000,311.3,1000.0,31.1,1.0 31126.7
4,,1.0000,14,,1.0000*,479.6,1000.0,48.0,1.0 47960.5
5,,1.0000,6,,1.0000*,590.9,1000.0,59.1,1.0 59092.1
5,,1.0000,8,,1.0000*,344.1,1000.0,34.4,1.0 34409.5
6,,1.0000*,7,,1.0000,471.6,1000.0,47.2,1.0 47164.6
6,,1.0000,11,,1.0000*,435.9,1000.0,43.6,1.0 43592.4
7,,1.0000,8,,1.0000*,223.8,1000.0,22.4,1.0 22380.3
8,,1.0000*,9,,1.0000,47.3,1000.0,4.7,1.0  4728.9
9,,1.0000,39,,1.0000*,133.9,1000.0,13.4,1.0 13386.2
10,,1.0000*,11,,1.0000,415.1,1000.0,41.5,1.0 41508.5
10,,1.0000,13,,1.0000*,274.0,1000.0,27.4,1.0 27396.1
13,,1.0000,14,,1.0000*,254.5,1000.0,25.4,1.0 25446.2
14,,1.0000,15,,1.0000*,289.9,1000.0,29.0,1.0 28987.1
15,,1.0000,16,,1.0000*,563.3,1000.0,56.3,1.0 56329.1
16,,1.0000,17,,1.0000*,883.6,1000.0,88.4,1.0 88358.5
16,,1.0000,19,,1.0000*,1432.9,500.0,286.6,1.0143294.5
16,,1.0000*,21,,1.0000,332.7,500.0,66.5,1.0 33268.5
16,,1.0000*,24,,1.0000,144.1,500.0,28.8,1.0 14406.8
17,,1.0000*,18,,1.0000,730.9,500.0,146.2,1.0 73093.7
17,,1.0000*,27,,1.0000,171.9,500.0,34.4,1.0 17188.0
21,,1.0000,22,,1.0000*,632.4,500.0,126.5,1.0 63240.9
22,,1.0000,23,,1.0000*,77.9,500.0,15.6,1.0  7787.5
23,,1.0000*,24,,1.0000,356.6,500.0,71.3,1.0 35663.8
25,,1.0000,26,,1.0000*,91.2,500.0,18.2,1.0  9116.0
26,,1.0000,27,,1.0000*,201.3,500.0,40.3,1.0 20126.0
26,,1.0000,28,,1.0000*,148.7,500.0,29.7,1.0 14869.1
26,,1.0000,29,,1.0000*,200.1,500.0,40.0,1.0 20006.9
28,,1.0000,29,,1.0000*,350.4,500.0,70.1,1.0 35037.9
