from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,207.2,1000.0,20.7,1.0 20715.3
1,,1.0000,39,,1.0000*,196.2,1000.0,19.6,1.0 19617.0
2,,1.0000*,3,,1.0000,1169.8,1000.0,117.0,1.0116981.0
2,,1.0000*,25,,1.0000,127.1,1000.0,12.7,1.0 12714.2
3,,1.0000*,4,,1.0000,116.1,1000.0,11.6,1.0 11606.8
3,,1.0000*,18,,1.0000,155.5,1000.0,15.6,1.0 15554.9
4,,1.0000*,5,,1.0000,288.4,1000.0,28.8,1.0 28838.7
4,,1.0000,14,,1.0000*,288.4,1000.0,28.8,1.0 28841.2
5,,1.0000,6,,1.0000*,510.8,1000.0,51.1,1.0 51081.6
5,,1.0000,8,,1.0000*,296.3,1000.0,29.6,1.0 29631.2
6,,1.0000*,7,,1.0000,415.7,1000.0,41.6,1.0 41566.2
6,,1.0000,11,,1.0000*,361.3,1000.0,36.1,1.0 36127.5
7,,1.0000,8,,1.0000*,168.3,1000.0,16.8,1.0 16826.5
8,,1.0000,9,,1.0000*,87.7,1000.0,8.8,1.0  8774.9
9,,1.0000,39,,1.0000*,169.6,1000.0,17.0,1.0 16963.9
10,,1.0000*,11,,1.0000,346.3,1000.0,34.6,1.0 34628.0
10,,1.0000,13,,1.0000*,326.5,1000.0,32.6,1.0 32646.0
13,,1.0000,14,,1.0000*,316.5,1000.0,31.6,1.0 31646.8
14,,1.0000,15,,1.0000*,89.9,1000.0,9.0,1.0  8994.7
15,,1.0000*,16,,1.0000,302.2,1000.0,30.2,1.0 30215.7
16,,1.0000,17,,1.0000*,204.0,1000.0,20.4,1.0 20403.2
16,,1.0000,19,,1.0000*,457.5,500.0,91.5,1.0 45749.4
16,,1.0000,21,,1.0000*,332.0,500.0,66.4,1.0 33196.0
16,,1.0000*,24,,1.0000,104.0,500.0,20.8,1.0 10395.3
17,,1.0000,18,,1.0000*,312.4,500.0,62.5,1.0 31239.5
17,,1.0000,27,,1.0000*,114.6,500.0,22.9,1.0 11456.2
21,,1.0000,22,,1.0000*,616.0,500.0,123.2,1.0 61604.0
22,,1.0000,23,,1.0000*,74.9,500.0,15.0,1.0  7494.1
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0 35385.1
25,,1.0000*,26,,1.0000,210.6,500.0,42.1,1.0 21058.2
26,,1.0000*,27,,1.0000,395.1,500.0,79.0,1.0 39507.4
26,,1.0000,28,,1.0000*,147.7,500.0,29.5,1.0 14770.3
26,,1.0000,29,,1.0000*,199.1,500.0,39.8,1.0 19906.5
28,,1.0000,29,,1.0000*,350.1,500.0,70.0,1.0 35014.7
