NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,154.63632202148438,30-1 
31,1 ,750.0,0.0,600.0977783203125,800.0,-500.0,504.426513671875,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,191.9046173095703,32-1 
32,2 ,400.0,0.0,1000.0,300.0,0.0,295.2378845214844,32-2 
33,1 ,750.0,0.0,632.0,800.0,-500.0,108.70986938476562,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,166.88119506835938,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,210.85765075683594,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,100.29358673095703,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-0.48621949553489685,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,22.959484100341797,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,29.86902618408203,39-1 
