from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,98.0,1000.0,9.8,1.0  9796.8
1,,1.0000,39,,1.0000*,122.6,1000.0,12.3,1.0 12261.4
2,,1.0000*,3,,1.0000,546.5,1000.0,54.7,1.0 54650.1
2,,1.0000,25,,1.0000*,388.6,1000.0,38.9,1.0 38858.2
3,,1.0000*,4,,1.0000,229.5,1000.0,23.0,1.0 22952.5
3,,1.0000*,18,,1.0000,592.8,1000.0,59.3,1.0 59283.2
4,,1.0000*,5,,1.0000,310.2,1000.0,31.0,1.0 31017.4
4,,1.0000*,14,,1.0000,484.6,1000.0,48.5,1.0 48460.4
5,,1.0000,6,,1.0000*,580.1,1000.0,58.0,1.0 58013.6
5,,1.0000,8,,1.0000*,342.7,1000.0,34.3,1.0 34271.8
6,,1.0000*,7,,1.0000,469.1,1000.0,46.9,1.0 46914.1
6,,1.0000,11,,1.0000*,446.6,1000.0,44.7,1.0 44655.4
7,,1.0000,8,,1.0000*,221.4,1000.0,22.1,1.0 22135.0
8,,1.0000*,9,,1.0000,50.2,1000.0,5.0,1.0  5015.4
9,,1.0000,39,,1.0000*,128.2,1000.0,12.8,1.0 12820.6
10,,1.0000*,11,,1.0000,424.4,1000.0,42.4,1.0 42439.6
10,,1.0000,13,,1.0000*,274.4,1000.0,27.4,1.0 27441.4
13,,1.0000,14,,1.0000*,253.3,1000.0,25.3,1.0 25328.6
14,,1.0000,15,,1.0000*,314.9,1000.0,31.5,1.0 31492.5
15,,1.0000,16,,1.0000*,577.8,1000.0,57.8,1.0 57782.8
16,,1.0000,17,,1.0000*,901.5,1000.0,90.1,1.0 90145.3
16,,1.0000,19,,1.0000*,496.5,500.0,99.3,1.0 49653.5
16,,1.0000*,21,,1.0000,990.9,500.0,198.2,1.0 99093.4
16,,1.0000,24,,1.0000*,393.6,500.0,78.7,1.0 39356.6
17,,1.0000,18,,1.0000*,740.1,500.0,148.0,1.0 74007.3
17,,1.0000*,27,,1.0000,184.6,500.0,36.9,1.0 18464.0
21,,1.0000,22,,1.0000*,1256.0,500.0,251.2,1.0125597.6
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41454.0
23,,1.0000*,24,,1.0000,713.9,500.0,142.8,1.0 71386.3
25,,1.0000,26,,1.0000*,100.3,500.0,20.1,1.0 10027.2
26,,1.0000,27,,1.0000*,211.8,500.0,42.4,1.0 21181.2
26,,1.0000,28,,1.0000*,147.1,500.0,29.4,1.0 14708.6
26,,1.0000,29,,1.0000*,198.4,500.0,39.7,1.0 19842.6
28,,1.0000,29,,1.0000*,350.0,500.0,70.0,1.0 35001.1
