from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,93.7,1000.0,9.4,1.0  9365.6
1,,1.0000,39,,1.0000*,126.1,1000.0,12.6,1.0 12605.1
2,,1.0000*,3,,1.0000,539.8,1000.0,54.0,1.0 53977.8
2,,1.0000,25,,1.0000*,386.5,1000.0,38.7,1.0 38650.7
3,,1.0000*,4,,1.0000,233.4,1000.0,23.3,1.0 23341.6
3,,1.0000*,18,,1.0000,582.0,1000.0,58.2,1.0 58204.5
4,,1.0000*,5,,1.0000,306.8,1000.0,30.7,1.0 30676.5
4,,1.0000,14,,1.0000*,480.8,1000.0,48.1,1.0 48080.9
5,,1.0000,6,,1.0000*,586.4,1000.0,58.6,1.0 58642.1
5,,1.0000,8,,1.0000*,344.3,1000.0,34.4,1.0 34426.8
6,,1.0000*,7,,1.0000,470.9,1000.0,47.1,1.0 47085.7
6,,1.0000,11,,1.0000*,438.7,1000.0,43.9,1.0 43871.0
7,,1.0000,8,,1.0000*,223.0,1000.0,22.3,1.0 22300.7
8,,1.0000*,9,,1.0000,45.9,1000.0,4.6,1.0  4586.1
9,,1.0000,39,,1.0000*,134.8,1000.0,13.5,1.0 13482.6
10,,1.0000*,11,,1.0000,417.8,1000.0,41.8,1.0 41776.9
10,,1.0000,13,,1.0000*,270.2,1000.0,27.0,1.0 27022.6
13,,1.0000,14,,1.0000*,250.6,1000.0,25.1,1.0 25062.2
14,,1.0000,15,,1.0000*,291.2,1000.0,29.1,1.0 29122.0
15,,1.0000,16,,1.0000*,567.7,1000.0,56.8,1.0 56772.3
16,,1.0000,17,,1.0000*,886.2,1000.0,88.6,1.0 88624.2
16,,1.0000,19,,1.0000*,1442.9,500.0,288.6,1.0144292.5
16,,1.0000*,21,,1.0000,332.0,500.0,66.4,1.0 33197.5
16,,1.0000*,24,,1.0000,140.6,500.0,28.1,1.0 14064.9
17,,1.0000*,18,,1.0000,733.8,500.0,146.8,1.0 73383.3
17,,1.0000*,27,,1.0000,170.8,500.0,34.2,1.0 17083.4
21,,1.0000,22,,1.0000*,630.7,500.0,126.1,1.0 63069.6
22,,1.0000,23,,1.0000*,77.6,500.0,15.5,1.0  7762.3
23,,1.0000*,24,,1.0000,356.2,500.0,71.2,1.0 35615.4
25,,1.0000,26,,1.0000*,90.4,500.0,18.1,1.0  9042.3
26,,1.0000,27,,1.0000*,198.6,500.0,39.7,1.0 19861.2
26,,1.0000,28,,1.0000*,149.0,500.0,29.8,1.0 14900.7
26,,1.0000,29,,1.0000*,200.4,500.0,40.1,1.0 20038.6
28,,1.0000,29,,1.0000*,350.5,500.0,70.1,1.0 35045.7
