Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:09
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     86.9  1000.0     8.7     1.0  8694.2
     1     1           1.0000     1     39     39          1.0000*    1  1    140.0  1000.0    14.0     1.0 13998.5
     2     2           1.0000*    1      3     3           1.0000     1  1    448.9  1000.0    44.9     1.0 44885.7
     2     2           1.0000     1     25     25          1.0000*    1  1    305.9  1000.0    30.6     1.0 30591.1
     3     3           1.0000*    1      4     4           1.0000     1  1    140.2  1000.0    14.0     1.0 14016.8
     3     3           1.0000     1     18     18          1.0000*    1  1    253.1  1000.0    25.3     1.0 25313.7
     4     4           1.0000*    1      5     5           1.0000     1  1    324.4  1000.0    32.4     1.0 32438.4
     4     4           1.0000     1     14     14          1.0000*    1  1    344.0  1000.0    34.4     1.0 34397.8
     5     5           1.0000     1      6     6           1.0000*    1  1    625.0  1000.0    62.5     1.0 62502.0
     5     5           1.0000     1      8     8           1.0000*    1  1    343.4  1000.0    34.3     1.0 34342.3
     6     6           1.0000*    1      7     7           1.0000     1  1    474.8  1000.0    47.5     1.0 47475.8
     6     6           1.0000     1     11     11          1.0000*    1  1    346.2  1000.0    34.6     1.0 34622.8
     7     7           1.0000     1      8     8           1.0000*    1  1    226.9  1000.0    22.7     1.0 22686.6
     8     8           1.0000*    1      9     9           1.0000     1  1     35.4  1000.0     3.5     1.0  3536.9
     9     9           1.0000     1     39     39          1.0000*    1  1    148.0  1000.0    14.8     1.0 14801.6
    10     10          1.0000*    1     11     11          1.0000     1  1    331.8  1000.0    33.2     1.0 33177.2
    10     10          1.0000     1     13     13          1.0000*    1  1    340.8  1000.0    34.1     1.0 34084.3
    13     13          1.0000*    1     14     14          1.0000     1  1    333.0  1000.0    33.3     1.0 33296.8
    14     14          1.0000     1     15     15          1.0000*    1  1    120.2  1000.0    12.0     1.0 12017.1
    15     15          1.0000     1     16     16          1.0000*    1  1    331.7  1000.0    33.2     1.0 33165.6
    16     16          1.0000*    1     17     17          1.0000     1  1    468.6  1000.0    46.9     1.0 46858.0
    16     16          1.0000     1     19     19          1.0000*    1  1    460.8   500.0    92.2     1.0 46075.4
    16     16          1.0000*    1     21     21          1.0000     1  1    538.9   500.0   107.8     1.0 53885.8
    16     16          1.0000*    1     24     24          1.0000     1  1    153.0   500.0    30.6     1.0 15299.3
    17     17          1.0000*    1     18     18          1.0000     1  1    402.6   500.0    80.5     1.0 40264.7
    17     17          1.0000*    1     27     27          1.0000     1  1     78.2   500.0    15.6     1.0  7820.5
    21     21          1.0000     1     22     22          1.0000*    1  1    799.6   500.0   159.9     1.0 79959.8
    22     22          1.0000*    1     23     23          1.0000     1  1    163.8   500.0    32.8     1.0 16380.2
    23     23          1.0000*    1     24     24          1.0000     1  1    463.0   500.0    92.6     1.0 46298.2
    25     25          1.0000     1     26     26          1.0000*    1  1     60.0   500.0    12.0     1.0  5996.9
    26     26          1.0000     1     27     27          1.0000*    1  1    243.8   500.0    48.8     1.0 24377.2
    26     26          1.0000     1     28     28          1.0000*    1  1    152.9   500.0    30.6     1.0 15285.2
    26     26          1.0000     1     29     29          1.0000*    1  1    204.1   500.0    40.8     1.0 20413.6
    28     28          1.0000     1     29     29          1.0000*    1  1    351.5   500.0    70.3     1.0 35151.4
