Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:09
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     87.1  1000.0     8.7     1.0  8708.1
     1     1           1.0000     1     39     39          1.0000*    1  1    140.5  1000.0    14.0     1.0 14048.7
     2     2           1.0000*    1      3     3           1.0000     1  1    448.5  1000.0    44.8     1.0 44846.8
     2     2           1.0000     1     25     25          1.0000*    1  1    305.7  1000.0    30.6     1.0 30573.9
     3     3           1.0000*    1      4     4           1.0000     1  1    140.7  1000.0    14.1     1.0 14071.7
     3     3           1.0000     1     18     18          1.0000*    1  1    251.4  1000.0    25.1     1.0 25141.0
     4     4           1.0000*    1      5     5           1.0000     1  1    324.4  1000.0    32.4     1.0 32443.8
     4     4           1.0000     1     14     14          1.0000*    1  1    343.5  1000.0    34.3     1.0 34346.8
     5     5           1.0000     1      6     6           1.0000*    1  1    626.0  1000.0    62.6     1.0 62601.7
     5     5           1.0000     1      8     8           1.0000*    1  1    343.7  1000.0    34.4     1.0 34365.5
     6     6           1.0000*    1      7     7           1.0000     1  1    475.0  1000.0    47.5     1.0 47498.8
     6     6           1.0000     1     11     11          1.0000*    1  1    345.2  1000.0    34.5     1.0 34518.9
     7     7           1.0000     1      8     8           1.0000*    1  1    227.1  1000.0    22.7     1.0 22708.9
     8     8           1.0000*    1      9     9           1.0000     1  1     35.0  1000.0     3.5     1.0  3497.7
     9     9           1.0000     1     39     39          1.0000*    1  1    148.9  1000.0    14.9     1.0 14888.0
    10     10          1.0000*    1     11     11          1.0000     1  1    330.9  1000.0    33.1     1.0 33090.4
    10     10          1.0000     1     13     13          1.0000*    1  1    341.1  1000.0    34.1     1.0 34107.7
    13     13          1.0000*    1     14     14          1.0000     1  1    333.6  1000.0    33.4     1.0 33360.2
    14     14          1.0000     1     15     15          1.0000*    1  1    115.9  1000.0    11.6     1.0 11588.2
    15     15          1.0000     1     16     16          1.0000*    1  1    330.8  1000.0    33.1     1.0 33076.8
    16     16          1.0000*    1     17     17          1.0000     1  1    466.4  1000.0    46.6     1.0 46636.7
    16     16          1.0000     1     19     19          1.0000*    1  1    459.5   500.0    91.9     1.0 45954.8
    16     16          1.0000     1     21     21          1.0000*    1  1    496.4   500.0    99.3     1.0 49640.8
    16     16          1.0000     1     24     24          1.0000*    1  1    178.8   500.0    35.8     1.0 17876.6
    17     17          1.0000*    1     18     18          1.0000     1  1    401.6   500.0    80.3     1.0 40160.3
    17     17          1.0000*    1     27     27          1.0000     1  1     76.1   500.0    15.2     1.0  7607.3
    21     21          1.0000     1     22     22          1.0000*    1  1    769.4   500.0   153.9     1.0 76939.0
    22     22          1.0000     1     23     23          1.0000*    1  1    236.3   500.0    47.3     1.0 23625.1
    23     23          1.0000     1     24     24          1.0000*    1  1    496.8   500.0    99.4     1.0 49676.0
    25     25          1.0000     1     26     26          1.0000*    1  1     59.0   500.0    11.8     1.0  5900.9
    26     26          1.0000     1     27     27          1.0000*    1  1    243.0   500.0    48.6     1.0 24295.2
    26     26          1.0000     1     28     28          1.0000*    1  1    153.2   500.0    30.6     1.0 15319.8
    26     26          1.0000     1     29     29          1.0000*    1  1    204.5   500.0    40.9     1.0 20446.6
    28     28          1.0000     1     29     29          1.0000*    1  1    351.6   500.0    70.3     1.0 35161.7
