from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,186.6,1000.0,18.7,1.0 18655.3
1,,1.0000*,39,,1.0000,162.1,1000.0,16.2,1.0 16212.4
2,,1.0000*,3,,1.0000,1012.2,1000.0,101.2,1.0101223.9
2,,1.0000,25,,1.0000*,1067.6,1000.0,106.8,1.0106759.1
3,,1.0000*,4,,1.0000,145.3,1000.0,14.5,1.0 14525.3
3,,1.0000*,18,,1.0000,244.1,1000.0,24.4,1.0 24410.6
4,,1.0000*,5,,1.0000,323.8,1000.0,32.4,1.0 32376.0
4,,1.0000,14,,1.0000*,311.1,1000.0,31.1,1.0 31114.1
5,,1.0000,6,,1.0000*,563.7,1000.0,56.4,1.0 56368.0
5,,1.0000,8,,1.0000*,306.1,1000.0,30.6,1.0 30605.5
6,,1.0000*,7,,1.0000,434.2,1000.0,43.4,1.0 43416.6
6,,1.0000,11,,1.0000*,347.4,1000.0,34.7,1.0 34738.0
7,,1.0000,8,,1.0000*,186.5,1000.0,18.6,1.0 18648.5
8,,1.0000*,9,,1.0000,59.8,1000.0,6.0,1.0  5980.6
9,,1.0000,39,,1.0000*,151.4,1000.0,15.1,1.0 15143.5
10,,1.0000*,11,,1.0000,333.4,1000.0,33.3,1.0 33344.7
10,,1.0000,13,,1.0000*,339.4,1000.0,33.9,1.0 33939.2
13,,1.0000,14,,1.0000*,330.1,1000.0,33.0,1.0 33010.0
14,,1.0000,15,,1.0000*,86.8,1000.0,8.7,1.0  8675.9
15,,1.0000*,16,,1.0000,311.8,1000.0,31.2,1.0 31181.4
16,,1.0000,17,,1.0000*,199.3,1000.0,19.9,1.0 19928.2
16,,1.0000,19,,1.0000*,458.6,500.0,91.7,1.0 45861.2
16,,1.0000,21,,1.0000*,331.4,500.0,66.3,1.0 33140.6
16,,1.0000*,24,,1.0000,107.5,500.0,21.5,1.0 10749.0
17,,1.0000*,18,,1.0000,404.2,500.0,80.8,1.0 40424.0
17,,1.0000,27,,1.0000*,215.3,500.0,43.1,1.0 21525.4
21,,1.0000,22,,1.0000*,617.2,500.0,123.4,1.0 61715.7
22,,1.0000,23,,1.0000*,75.2,500.0,15.0,1.0  7520.0
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0 35384.2
25,,1.0000*,26,,1.0000,309.7,500.0,61.9,1.0 30967.4
26,,1.0000*,27,,1.0000,499.0,500.0,99.8,1.0 49901.7
26,,1.0000,28,,1.0000*,147.1,500.0,29.4,1.0 14712.4
26,,1.0000,29,,1.0000*,198.5,500.0,39.7,1.0 19846.5
28,,1.0000,29,,1.0000*,350.0,500.0,70.0,1.0 35001.9
