from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,47.4,1000.0,4.7,1.0  4743.1
1,,1.0000,39,,1.0000*,122.5,1000.0,12.2,1.0 12248.1
2,,1.0000*,3,,1.0000,539.8,1000.0,54.0,1.0 53978.4
2,,1.0000,25,,1.0000*,283.0,1000.0,28.3,1.0 28300.8
3,,1.0000,4,,1.0000*,552.4,1000.0,55.2,1.0 55237.3
3,,1.0000,18,,1.0000*,244.2,1000.0,24.4,1.0 24421.7
4,,1.0000,5,,1.0000*,743.0,1000.0,74.3,1.0 74305.0
4,,1.0000,14,,1.0000*,323.5,1000.0,32.4,1.0 32352.9
5,,1.0000,6,,1.0000*,1072.6,1000.0,107.3,1.0107259.6
5,,1.0000,8,,1.0000*,350.9,1000.0,35.1,1.0 35088.1
6,,1.0000*,7,,1.0000,564.4,1000.0,56.4,1.0 56438.2
6,,1.0000,11,,1.0000*,107.4,1000.0,10.7,1.0 10741.8
7,,1.0000*,8,,1.0000,316.5,1000.0,31.7,1.0 31650.3
8,,1.0000*,9,,1.0000,137.7,1000.0,13.8,1.0 13765.7
9,,1.0000,39,,1.0000*,170.7,1000.0,17.1,1.0 17071.9
10,,1.0000*,11,,1.0000,90.1,1000.0,9.0,1.0  9008.9
10,,1.0000*,13,,1.0000,580.3,1000.0,58.0,1.0 58031.4
13,,1.0000*,14,,1.0000,597.4,1000.0,59.7,1.0 59743.0
14,,1.0000,15,,1.0000*,271.1,1000.0,27.1,1.0 27112.2
15,,1.0000*,16,,1.0000,135.8,1000.0,13.6,1.0 13584.0
16,,1.0000*,17,,1.0000,445.2,1000.0,44.5,1.0 44522.9
16,,1.0000,19,,1.0000*,456.6,500.0,91.3,1.0 45660.8
16,,1.0000,21,,1.0000*,332.6,500.0,66.5,1.0 33257.7
16,,1.0000*,24,,1.0000,100.7,500.0,20.1,1.0 10066.4
17,,1.0000*,18,,1.0000,402.4,500.0,80.5,1.0 40236.4
17,,1.0000*,27,,1.0000,58.4,500.0,11.7,1.0  5843.1
21,,1.0000,22,,1.0000*,615.1,500.0,123.0,1.0 61505.6
22,,1.0000,23,,1.0000*,74.7,500.0,14.9,1.0  7470.1
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0 35390.5
25,,1.0000,26,,1.0000*,63.3,500.0,12.7,1.0  6327.6
26,,1.0000,27,,1.0000*,254.7,500.0,50.9,1.0 25473.0
26,,1.0000,28,,1.0000*,153.0,500.0,30.6,1.0 15300.9
26,,1.0000,29,,1.0000*,204.3,500.0,40.9,1.0 20428.5
28,,1.0000,29,,1.0000*,351.6,500.0,70.3,1.0 35156.0
