from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,41.0,1000.0,4.1,1.0,4098.7
1,,1.0000,39,,1.0000*,115.5,1000.0,11.5,1.0,11545.6
2,,1.0000*,3,,1.0000,531.1,1000.0,53.1,1.0,53111.8
2,,1.0000,25,,1.0000*,292.8,1000.0,29.3,1.0,29283.4
3,,1.0000,4,,1.0000*,537.1,1000.0,53.7,1.0,53713.3
3,,1.0000,18,,1.0000*,271.7,1000.0,27.2,1.0,27165.2
4,,1.0000,5,,1.0000*,539.8,1000.0,54.0,1.0,53979.2
4,,1.0000,14,,1.0000*,518.0,1000.0,51.8,1.0,51803.9
5,,1.0000,6,,1.0000*,870.8,1000.0,87.1,1.0,87083.0
5,,1.0000*,8,,1.0000,357.2,1000.0,35.7,1.0,35722.9
6,,1.0000*,7,,1.0000,532.9,1000.0,53.3,1.0,53289.6
6,,1.0000*,11,,1.0000,839.4,1000.0,83.9,1.0,83941.0
7,,1.0000,8,,1.0000*,285.7,1000.0,28.6,1.0,28568.3
8,,1.0000*,9,,1.0000,121.3,1000.0,12.1,1.0,12125.7
9,,1.0000,39,,1.0000*,149.3,1000.0,14.9,1.0,14929.6
10,,1.0000,11,,1.0000*,825.5,1000.0,82.6,1.0,82550.8
10,,1.0000*,13,,1.0000,838.7,1000.0,83.9,1.0,83869.5
13,,1.0000*,14,,1.0000,832.8,1000.0,83.3,1.0,83275.7
14,,1.0000*,15,,1.0000,311.4,1000.0,31.1,1.0,31139.6
15,,1.0000*,16,,1.0000,158.4,1000.0,15.8,1.0,15842.0
16,,1.0000*,17,,1.0000,484.2,1000.0,48.4,1.0,48424.0
16,,1.0000,19,,1.0000*,458.2,500.0,91.6,1.0,45823.4
16,,1.0000,21,,1.0000*,331.6,500.0,66.3,1.0,33157.2
16,,1.0000*,24,,1.0000,106.4,500.0,21.3,1.0,10635.3
17,,1.0000*,18,,1.0000,430.0,500.0,86.0,1.0,43003.6
17,,1.0000*,27,,1.0000,71.5,500.0,14.3,1.0,7154.5
21,,1.0000,22,,1.0000*,616.8,500.0,123.4,1.0,61679.1
22,,1.0000,23,,1.0000*,75.1,500.0,15.0,1.0,7511.7
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0,35383.9
25,,1.0000,26,,1.0000*,57.8,500.0,11.6,1.0,5777.7
26,,1.0000,27,,1.0000*,247.2,500.0,49.4,1.0,24722.3
26,,1.0000,28,,1.0000*,152.2,500.0,30.4,1.0,15219.5
26,,1.0000,29,,1.0000*,203.5,500.0,40.7,1.0,20350.6
28,,1.0000,29,,1.0000*,351.3,500.0,70.3,1.0,35132.2
