from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,430.5,1000.0,43.0,1.0,43047.7
1,,1.0000,39,,1.0000*,439.5,1000.0,43.9,1.0,43949.7
2,,1.0000*,3,,1.0000,851.7,1000.0,85.2,1.0,85165.2
2,,1.0000,25,,1.0000*,194.1,1000.0,19.4,1.0,19411.4
3,,1.0000,4,,1.0000*,286.5,1000.0,28.6,1.0,28649.6
3,,1.0000,18,,1.0000*,195.8,1000.0,19.6,1.0,19578.9
4,,1.0000,5,,1.0000*,506.0,1000.0,50.6,1.0,50596.1
4,,1.0000,14,,1.0000*,296.1,1000.0,29.6,1.0,29608.9
5,,1.0000,6,,1.0000*,556.6,1000.0,55.7,1.0,55661.5
5,,1.0000,8,,1.0000*,184.5,1000.0,18.5,1.0,18452.2
6,,1.0000,7,,1.0000*,290.0,1000.0,29.0,1.0,29002.1
6,,1.0000,11,,1.0000*,232.2,1000.0,23.2,1.0,23220.2
7,,1.0000,8,,1.0000*,100.9,1000.0,10.1,1.0,10094.0
8,,1.0000*,9,,1.0000,476.1,1000.0,47.6,1.0,47614.3
9,,1.0000,39,,1.0000*,489.6,1000.0,49.0,1.0,48958.0
10,,1.0000*,11,,1.0000,225.9,1000.0,22.6,1.0,22591.5
10,,1.0000*,13,,1.0000,439.5,1000.0,44.0,1.0,43952.9
13,,1.0000*,14,,1.0000,443.1,1000.0,44.3,1.0,44312.3
14,,1.0000,15,,1.0000*,156.3,1000.0,15.6,1.0,15631.9
15,,1.0000*,16,,1.0000,199.0,1000.0,19.9,1.0,19897.8
16,,1.0000*,17,,1.0000,319.4,1000.0,31.9,1.0,31940.3
16,,1.0000,19,,1.0000*,456.2,500.0,91.2,1.0,45623.4
16,,1.0000,21,,1.0000*,332.9,500.0,66.6,1.0,33291.0
16,,1.0000*,24,,1.0000,99.1,500.0,19.8,1.0,9907.8
17,,1.0000*,18,,1.0000,354.7,500.0,70.9,1.0,35470.0
17,,1.0000*,27,,1.0000,42.2,500.0,8.4,1.0,4220.7
21,,1.0000,22,,1.0000*,614.6,500.0,122.9,1.0,61460.2
22,,1.0000,23,,1.0000*,74.6,500.0,14.9,1.0,7458.4
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35394.7
25,,1.0000*,26,,1.0000,131.3,500.0,26.3,1.0,13130.6
26,,1.0000,27,,1.0000*,323.2,500.0,64.6,1.0,32315.8
26,,1.0000,28,,1.0000*,151.5,500.0,30.3,1.0,15146.8
26,,1.0000,29,,1.0000*,202.8,500.0,40.6,1.0,20280.5
28,,1.0000,29,,1.0000*,351.1,500.0,70.2,1.0,35111.4
