from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,73.6,1000.0,7.4,1.0  7355.4
1,,1.0000,39,,1.0000*,142.2,1000.0,14.2,1.0 14219.3
2,,1.0000,3,,1.0000*,135.7,1000.0,13.6,1.0 13565.9
2,,1.0000*,25,,1.0000,215.3,1000.0,21.5,1.0 21531.9
3,,1.0000,4,,1.0000*,422.7,1000.0,42.3,1.0 42268.4
3,,1.0000,18,,1.0000*,191.8,1000.0,19.2,1.0 19179.1
4,,1.0000,5,,1.0000*,703.0,1000.0,70.3,1.0 70301.3
4,,1.0000,14,,1.0000*,230.5,1000.0,23.0,1.0 23045.8
5,,1.0000,6,,1.0000*,1051.0,1000.0,105.1,1.0105104.9
5,,1.0000*,8,,1.0000,367.7,1000.0,36.8,1.0 36768.7
6,,1.0000*,7,,1.0000,573.3,1000.0,57.3,1.0 57326.9
6,,1.0000,11,,1.0000*,103.9,1000.0,10.4,1.0 10388.5
7,,1.0000*,8,,1.0000,325.3,1000.0,32.5,1.0 32534.1
8,,1.0000*,9,,1.0000,160.0,1000.0,16.0,1.0 16002.7
9,,1.0000,39,,1.0000*,190.2,1000.0,19.0,1.0 19018.9
10,,1.0000*,11,,1.0000,75.6,1000.0,7.6,1.0  7559.2
10,,1.0000*,13,,1.0000,603.9,1000.0,60.4,1.0 60394.8
13,,1.0000*,14,,1.0000,623.6,1000.0,62.4,1.0 62356.6
14,,1.0000*,15,,1.0000,393.0,1000.0,39.3,1.0 39301.7
15,,1.0000*,16,,1.0000,143.1,1000.0,14.3,1.0 14314.8
16,,1.0000*,17,,1.0000,564.0,1000.0,56.4,1.0 56396.1
16,,1.0000,19,,1.0000*,457.9,500.0,91.6,1.0 45787.8
16,,1.0000,21,,1.0000*,331.7,500.0,66.3,1.0 33174.7
16,,1.0000*,24,,1.0000,105.2,500.0,21.0,1.0 10523.0
17,,1.0000*,18,,1.0000,52.2,500.0,10.4,1.0  5224.7
17,,1.0000*,27,,1.0000,585.5,500.0,117.1,1.0 58553.1
21,,1.0000,22,,1.0000*,616.4,500.0,123.3,1.0 61643.6
22,,1.0000,23,,1.0000*,75.0,500.0,15.0,1.0  7503.5
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0 35384.2
25,,1.0000*,26,,1.0000,524.7,500.0,104.9,1.0 52465.3
26,,1.0000,27,,1.0000*,308.2,500.0,61.6,1.0 30825.0
26,,1.0000*,28,,1.0000,365.5,500.0,73.1,1.0 36545.7
26,,1.0000*,29,,1.0000,318.0,500.0,63.6,1.0 31796.5
28,,1.0000*,29,,1.0000,158.7,500.0,31.7,1.0 15867.6
