NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,124.45051574707031,30-1 
31,1 ,750.0,0.0,644.6132202148438,800.0,-500.0,431.2287292480469,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,62.27190017700195,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,172.96237182617188,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,273.67462158203125,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,259.18780517578125,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,281.6818542480469,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,140.45814514160156,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,77.29475402832031,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,184.33949279785156,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-7.276030540466309,39-1 
