from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,66.7,1000.0,6.7,1.0  6670.4
1,,1.0000,39,,1.0000*,130.6,1000.0,13.1,1.0 13056.2
2,,1.0000,3,,1.0000*,144.6,1000.0,14.5,1.0 14457.7
2,,1.0000,25,,1.0000*,134.8,1000.0,13.5,1.0 13483.4
3,,1.0000*,4,,1.0000,94.2,1000.0,9.4,1.0  9417.9
3,,1.0000,18,,1.0000*,225.0,1000.0,22.5,1.0 22495.7
4,,1.0000*,5,,1.0000,257.4,1000.0,25.7,1.0 25744.0
4,,1.0000,14,,1.0000*,390.0,1000.0,39.0,1.0 38996.4
5,,1.0000,6,,1.0000*,555.6,1000.0,55.6,1.0 55558.9
5,,1.0000,8,,1.0000*,361.7,1000.0,36.2,1.0 36167.9
6,,1.0000*,7,,1.0000,478.7,1000.0,47.9,1.0 47871.0
6,,1.0000,11,,1.0000*,418.9,1000.0,41.9,1.0 41887.9
7,,1.0000,8,,1.0000*,230.8,1000.0,23.1,1.0 23078.4
8,,1.0000*,9,,1.0000,59.5,1000.0,6.0,1.0  5954.3
9,,1.0000,39,,1.0000*,147.1,1000.0,14.7,1.0 14708.3
10,,1.0000*,11,,1.0000,398.9,1000.0,39.9,1.0 39893.4
10,,1.0000,13,,1.0000*,284.1,1000.0,28.4,1.0 28407.4
13,,1.0000,14,,1.0000*,267.4,1000.0,26.7,1.0 26737.7
14,,1.0000,15,,1.0000*,211.9,1000.0,21.2,1.0 21187.7
15,,1.0000,16,,1.0000*,449.1,1000.0,44.9,1.0 44909.5
16,,1.0000,17,,1.0000*,1001.4,1000.0,100.1,1.0100141.7
16,,1.0000,19,,1.0000*,1443.0,500.0,288.6,1.0144295.7
16,,1.0000*,21,,1.0000,332.0,500.0,66.4,1.0 33201.2
16,,1.0000*,24,,1.0000,140.9,500.0,28.2,1.0 14085.1
17,,1.0000*,18,,1.0000,342.3,500.0,68.5,1.0 34233.2
17,,1.0000*,27,,1.0000,677.9,500.0,135.6,1.0 67788.7
21,,1.0000,22,,1.0000*,630.8,500.0,126.2,1.0 63079.4
22,,1.0000,23,,1.0000*,77.6,500.0,15.5,1.0  7763.8
23,,1.0000*,24,,1.0000,356.2,500.0,71.2,1.0 35618.0
25,,1.0000*,26,,1.0000,433.1,500.0,86.6,1.0 43313.9
26,,1.0000,27,,1.0000*,410.5,500.0,82.1,1.0 41051.4
26,,1.0000*,28,,1.0000,366.4,500.0,73.3,1.0 36641.1
26,,1.0000*,29,,1.0000,319.7,500.0,63.9,1.0 31965.3
28,,1.0000*,29,,1.0000,161.8,500.0,32.4,1.0 16176.7
