NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,132.53384399414062,30-1 
31,1 ,750.0,0.0,610.8883666992188,800.0,-500.0,428.3320007324219,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,49.74476623535156,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,100.16521453857422,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,162.92178344726562,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,201.26683044433594,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,94.85494232177734,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,110.10909271240234,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,170.32620239257812,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-16.092864990234375,39-1 
39,2 ,400.0,0.0,1000.0,300.0,0.0,0.0,39-2 
