NUMBER,PU,Angle
1,1.0403116941452026,-0.11845080554485321
2,1.0324786901474,-0.05488006770610809
3,1.031572937965393,-0.1582256555557251
4,1.0455673933029175,-0.18238845467567444
5,1.0652012825012207,-0.1611585021018982
6,1.066758394241333,-0.1500558704137802
7,1.053743600845337,-0.18263660371303558
8,1.0512515306472778,-0.1896158903837204
9,1.0510121583938599,-0.17036788165569305
10,1.053760290145874,-0.1153491958975792
11,1.056910514831543,-0.12745477259159088
12,1.0411714315414429,-0.1288679987192154
13,1.0501168966293335,-0.12858402729034424
14,1.0446491241455078,-0.15996511280536652
15,1.0269590616226196,-0.18983547389507294
16,1.0336406230926514,-0.17555218935012817
17,1.0271271467208862,-0.20263540744781494
18,1.0273442268371582,-0.19319026172161102
19,1.0505187511444092,-0.09492285549640656
20,0.9912353157997131,-0.11952711641788483
21,1.0330744981765747,-0.13363789021968842
22,1.0504984855651855,-0.05610792338848114
23,1.0455169677734375,-0.05956456810235977
24,1.0390126705169678,-0.1734640896320343
25,1.015078067779541,-0.08960244804620743
26,1.0125758647918701,-0.2999259829521179
27,1.0127646923065186,-0.2762621343135834
28,1.0177323818206787,-0.4682772755622864
29,1.0231105089187622,-0.49091219902038574
30,1.0,0.17166340351104736
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.019330227747559547
33,0.9972000122070312,-0.0038871928118169308
34,1.0123000144958496,-0.02895272895693779
35,1.049299955368042,0.030432770028710365
36,1.0635000467300415,0.07741112262010574
37,1.0277999639511108,0.03269517794251442
38,1.0264999866485596,-0.36574068665504456
39,1.03000009059906,-0.1560528427362442
