Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:35
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     57.2  1000.0     5.7     1.0  5718.8
     1     1           1.0000     1     39     39          1.0000*    1  1    132.4  1000.0    13.2     1.0 13238.4
     2     2           1.0000     1      3     3           1.0000*    1  1    141.9  1000.0    14.2     1.0 14190.4
     2     2           1.0000*    1     25     25          1.0000     1  1    205.2  1000.0    20.5     1.0 20523.6
     3     3           1.0000     1      4     4           1.0000*    1  1    409.6  1000.0    41.0     1.0 40955.3
     3     3           1.0000     1     18     18          1.0000*    1  1    167.0  1000.0    16.7     1.0 16695.5
     4     4           1.0000     1      5     5           1.0000*    1  1    498.5  1000.0    49.8     1.0 49849.5
     4     4           1.0000*    1     14     14          1.0000     1  1    427.8  1000.0    42.8     1.0 42775.1
     5     5           1.0000     1      6     6           1.0000*    1  1    848.8  1000.0    84.9     1.0 84882.5
     5     5           1.0000*    1      8     8           1.0000     1  1    374.2  1000.0    37.4     1.0 37419.2
     6     6           1.0000*    1      7     7           1.0000     1  1    541.8  1000.0    54.2     1.0 54181.9
     6     6           1.0000*    1     11     11          1.0000     1  1    815.7  1000.0    81.6     1.0 81567.5
     7     7           1.0000     1      8     8           1.0000*    1  1    294.5  1000.0    29.4     1.0 29448.7
     8     8           1.0000*    1      9     9           1.0000     1  1    141.8  1000.0    14.2     1.0 14179.4
     9     9           1.0000     1     39     39          1.0000*    1  1    168.8  1000.0    16.9     1.0 16884.7
    10     10          1.0000     1     11     11          1.0000*    1  1    803.4  1000.0    80.3     1.0 80337.8
    10     10          1.0000*    1     13     13          1.0000     1  1    862.5  1000.0    86.2     1.0 86246.8
    13     13          1.0000*    1     14     14          1.0000     1  1    858.8  1000.0    85.9     1.0 85883.8
    14     14          1.0000*    1     15     15          1.0000     1  1    430.8  1000.0    43.1     1.0 43075.5
    15     15          1.0000*    1     16     16          1.0000     1  1    189.3  1000.0    18.9     1.0 18934.7
    16     16          1.0000*    1     17     17          1.0000     1  1    601.5  1000.0    60.1     1.0 60146.2
    16     16          1.0000     1     19     19          1.0000*    1  1    459.8   500.0    92.0     1.0 45982.8
    16     16          1.0000     1     21     21          1.0000*    1  1    331.0   500.0    66.2     1.0 33098.5
    16     16          1.0000*    1     24     24          1.0000     1  1    110.8   500.0    22.2     1.0 11083.9
    17     17          1.0000*    1     18     18          1.0000     1  1     49.1   500.0     9.8     1.0  4914.1
    17     17          1.0000*    1     27     27          1.0000     1  1    595.0   500.0   119.0     1.0 59500.6
    21     21          1.0000     1     22     22          1.0000*    1  1    618.3   500.0   123.7     1.0 61827.2
    22     22          1.0000     1     23     23          1.0000*    1  1     75.4   500.0    15.1     1.0  7544.4
    23     23          1.0000*    1     24     24          1.0000     1  1    353.9   500.0    70.8     1.0 35387.8
    25     25          1.0000*    1     26     26          1.0000     1  1    515.0   500.0   103.0     1.0 51501.9
    26     26          1.0000     1     27     27          1.0000*    1  1    319.3   500.0    63.9     1.0 31934.2
    26     26          1.0000*    1     28     28          1.0000     1  1    365.6   500.0    73.1     1.0 36564.7
    26     26          1.0000*    1     29     29          1.0000     1  1    318.3   500.0    63.7     1.0 31832.2
    28     28          1.0000*    1     29     29          1.0000     1  1    159.3   500.0    31.9     1.0 15932.2
