NUMBER,PU,Angle
1,1.048336148262024,-0.22346702218055725
2,1.0485239028930664,-0.20360195636749268
3,1.0272554159164429,-0.2126074731349945
4,1.0326950550079346,-0.19468744099140167
5,1.05482816696167,-0.17160502076148987
6,1.0568842887878418,-0.1587541252374649
7,1.0439101457595825,-0.1966714709997177
8,1.0415464639663696,-0.20618440210819244
9,1.0466796159744263,-0.2236924022436142
10,1.0426945686340332,-0.11356175690889359
11,1.0460517406463623,-0.12910866737365723
12,1.0287786722183228,-0.12729211151599884
13,1.0367919206619263,-0.1237102523446083
14,1.0254923105239868,-0.1472170650959015
15,0.9866660237312317,-0.11589223146438599
16,0.9861876368522644,-0.07180294394493103
17,0.992856502532959,-0.16348882019519806
18,1.0043193101882935,-0.1905229091644287
19,1.033064603805542,0.011572223156690598
20,0.981709361076355,-0.014078582637012005
21,0.9716132283210754,0.049114394932985306
22,0.9923758506774902,0.21315722167491913
23,0.961115837097168,0.2642742693424225
24,0.9802600145339966,-0.04166605696082115
25,1.0358754396438599,-0.20954646170139313
26,1.008997917175293,-0.3418324887752533
27,0.9924988150596619,-0.282684862613678
28,1.0158040523529053,-0.5112491846084595
29,1.02177894115448,-0.5340052843093872
30,1.0474998950958252,-0.16136054694652557
31,0.9819999933242798,-0.02769487537443638
32,0.9830999374389648,0.022555667906999588
33,0.9972000122070312,0.10331413149833679
34,1.0123000144958496,0.07689013332128525
35,1.049299955368042,0.3047794699668884
36,1.0,0.718765914440155
37,1.0277999639511108,-0.0891910120844841
38,1.0264999866485596,-0.408737450838089
39,1.0299999713897705,-0.23498211801052094
