NUMBER,PU,Angle
1,1.0496987104415894,-0.22517360746860504
2,1.0520602464675903,-0.20580677688121796
3,1.034679651260376,-0.21522130072116852
4,1.0392323732376099,-0.19694332778453827
5,1.059267282485962,-0.17338649928569794
6,1.0609840154647827,-0.16049858927726746
7,1.0479381084442139,-0.19817757606506348
8,1.0455166101455688,-0.207643523812294
9,1.0483155250549316,-0.22512567043304443
10,1.0472382307052612,-0.11627791076898575
11,1.0504940748214722,-0.1314992904663086
12,1.0338679552078247,-0.12992042303085327
13,1.0422812700271606,-0.1265978068113327
14,1.0333104133605957,-0.1504916101694107
15,1.0014398097991943,-0.12203606218099594
16,1.0035443305969238,-0.08034671097993851
17,1.0064793825149536,-0.1685386747121811
18,1.0156396627426147,-0.1943763643503189
19,1.012999415397644,0.1951187551021576
20,0.9450495839118958,0.3189811110496521
21,1.011880874633789,-0.03684186935424805
22,1.0391485691070557,0.04261820763349533
23,1.0337694883346558,0.03909604996442795
24,1.0115803480148315,-0.07827050238847733
25,1.0393038988113403,-0.21150065958499908
26,1.0160903930664062,-0.3425636887550354
27,1.0028425455093384,-0.2846826910972595
28,1.0196276903152466,-0.5098684430122375
29,1.0244193077087402,-0.5323843359947205
30,1.0474998950958252,-0.1637074053287506
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.019245373085141182
33,0.997200071811676,0.28770264983177185
34,1.0,0.6080635786056519
35,1.049299955368042,0.13010647892951965
36,1.0635000467300415,0.1774258315563202
37,1.0277999639511108,-0.0914577916264534
38,1.0264999866485596,-0.40730756521224976
39,1.0299999713897705,-0.23647864162921906
