from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,205.2,1000.0,20.5,1.0 20516.6
1,,1.0000,39,,1.0000*,214.7,1000.0,21.5,1.0 21474.9
2,,1.0000*,3,,1.0000,385.4,1000.0,38.5,1.0 38540.7
2,,1.0000,25,,1.0000*,349.5,1000.0,34.9,1.0 34947.6
3,,1.0000*,4,,1.0000,388.9,1000.0,38.9,1.0 38894.3
3,,1.0000,18,,1.0000*,358.0,1000.0,35.8,1.0 35803.4
4,,1.0000*,5,,1.0000,202.1,1000.0,20.2,1.0 20206.3
4,,1.0000,14,,1.0000*,232.7,1000.0,23.3,1.0 23266.9
5,,1.0000*,6,,1.0000,209.2,1000.0,20.9,1.0 20916.1
5,,1.0000,8,,1.0000*,315.6,1000.0,31.6,1.0 31555.5
6,,1.0000*,7,,1.0000,377.6,1000.0,37.8,1.0 37760.5
6,,1.0000,11,,1.0000*,267.9,1000.0,26.8,1.0 26785.6
7,,1.0000,8,,1.0000*,131.0,1000.0,13.1,1.0 13097.2
8,,1.0000*,9,,1.0000,106.5,1000.0,10.7,1.0 10650.8
9,,1.0000,39,,1.0000*,146.3,1000.0,14.6,1.0 14628.6
10,,1.0000*,11,,1.0000,436.9,1000.0,43.7,1.0 43693.2
10,,1.0000,13,,1.0000*,290.1,1000.0,29.0,1.0 29014.0
13,,1.0000,14,,1.0000*,299.1,1000.0,29.9,1.0 29914.6
14,,1.0000*,15,,1.0000,526.2,1000.0,52.6,1.0 52620.4
15,,1.0000,16,,1.0000*,841.8,1000.0,84.2,1.0 84184.8
16,,1.0000,17,,1.0000*,627.4,1000.0,62.7,1.0 62737.3
16,,1.0000,19,,1.0000*,1444.2,500.0,288.8,1.0144419.0
16,,1.0000*,21,,1.0000,333.1,500.0,66.6,1.0 33314.9
16,,1.0000*,24,,1.0000,146.1,500.0,29.2,1.0 14609.5
17,,1.0000*,18,,1.0000,506.3,500.0,101.3,1.0 50630.4
17,,1.0000*,27,,1.0000,138.9,500.0,27.8,1.0 13890.5
21,,1.0000,22,,1.0000*,633.5,500.0,126.7,1.0 63345.4
22,,1.0000,23,,1.0000*,78.0,500.0,15.6,1.0  7802.5
23,,1.0000*,24,,1.0000,356.9,500.0,71.4,1.0 35694.8
25,,1.0000,26,,1.0000*,71.3,500.0,14.3,1.0  7131.8
26,,1.0000,27,,1.0000*,222.7,500.0,44.5,1.0 22269.1
26,,1.0000,28,,1.0000*,149.0,500.0,29.8,1.0 14900.6
26,,1.0000,29,,1.0000*,200.4,500.0,40.1,1.0 20038.4
28,,1.0000,29,,1.0000*,350.5,500.0,70.1,1.0 35045.7
