from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,292.6,1000.0,29.3,1.0 29256.2
1,,1.0000*,39,,1.0000,280.2,1000.0,28.0,1.0 28016.1
2,,1.0000*,3,,1.0000,859.0,1000.0,85.9,1.0 85902.7
2,,1.0000,25,,1.0000*,1030.6,1000.0,103.1,1.0103057.4
3,,1.0000,4,,1.0000*,533.1,1000.0,53.3,1.0 53307.4
3,,1.0000*,18,,1.0000,54.6,1000.0,5.5,1.0  5456.3
4,,1.0000*,5,,1.0000,203.2,1000.0,20.3,1.0 20317.0
4,,1.0000,14,,1.0000*,57.0,1000.0,5.7,1.0  5704.4
5,,1.0000*,6,,1.0000,194.6,1000.0,19.5,1.0 19456.7
5,,1.0000,8,,1.0000*,278.7,1000.0,27.9,1.0 27874.6
6,,1.0000,7,,1.0000*,344.3,1000.0,34.4,1.0 34431.2
6,,1.0000,11,,1.0000*,280.0,1000.0,28.0,1.0 28004.8
7,,1.0000,8,,1.0000*,98.6,1000.0,9.9,1.0  9864.0
8,,1.0000*,9,,1.0000,174.7,1000.0,17.5,1.0 17469.2
9,,1.0000,39,,1.0000*,204.5,1000.0,20.4,1.0 20446.0
10,,1.0000*,11,,1.0000,354.4,1000.0,35.4,1.0 35440.6
10,,1.0000,13,,1.0000*,335.7,1000.0,33.6,1.0 33569.2
13,,1.0000,14,,1.0000*,209.0,1000.0,20.9,1.0 20904.9
14,,1.0000,15,,1.0000*,267.2,1000.0,26.7,1.0 26716.2
15,,1.0000,16,,1.0000*,593.0,1000.0,59.3,1.0 59297.9
16,,1.0000,17,,1.0000*,110.3,1000.0,11.0,1.0 11031.5
16,,1.0000,19,,1.0000*,462.2,500.0,92.4,1.0 46224.4
16,,1.0000,21,,1.0000*,330.5,500.0,66.1,1.0 33050.1
16,,1.0000*,24,,1.0000,116.5,500.0,23.3,1.0 11653.5
17,,1.0000,18,,1.0000*,170.9,500.0,34.2,1.0 17090.3
17,,1.0000,27,,1.0000*,251.9,500.0,50.4,1.0 25191.7
21,,1.0000,22,,1.0000*,620.3,500.0,124.1,1.0 62030.1
22,,1.0000,23,,1.0000*,75.9,500.0,15.2,1.0  7585.9
23,,1.0000*,24,,1.0000,354.0,500.0,70.8,1.0 35404.4
25,,1.0000*,26,,1.0000,347.2,500.0,69.4,1.0 34718.3
26,,1.0000*,27,,1.0000,536.9,500.0,107.4,1.0 53685.7
26,,1.0000*,28,,1.0000,146.6,500.0,29.3,1.0 14656.9
26,,1.0000,29,,1.0000*,197.3,500.0,39.5,1.0 19734.0
28,,1.0000,29,,1.0000*,349.8,500.0,70.0,1.0 34980.9
