Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:32
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1    102.1  1000.0    10.2     1.0 10207.5
     1     1           1.0000     1     39     39          1.0000*    1  1    151.1  1000.0    15.1     1.0 15111.2
     2     2           1.0000*    1      3     3           1.0000     1  1    379.5  1000.0    38.0     1.0 37952.0
     2     2           1.0000     1     25     25          1.0000*    1  1    249.6  1000.0    25.0     1.0 24959.8
     3     3           1.0000     1      4     4           1.0000*    1  1     80.5  1000.0     8.1     1.0  8050.6
     3     3           1.0000     1     18     18          1.0000*    1  1     32.3  1000.0     3.2     1.0  3234.1
     4     4           1.0000     1      5     5           1.0000*    1  1    387.7  1000.0    38.8     1.0 38767.9
     4     4           1.0000     1     14     14          1.0000*    1  1     82.3  1000.0     8.2     1.0  8234.1
     5     5           1.0000     1      6     6           1.0000*    1  1    694.6  1000.0    69.5     1.0 69460.2
     5     5           1.0000     1      8     8           1.0000*    1  1    326.4  1000.0    32.6     1.0 32642.2
     6     6           1.0000*    1      7     7           1.0000     1  1    470.6  1000.0    47.1     1.0 47061.6
     6     6           1.0000*    1     11     11          1.0000     1  1    459.0  1000.0    45.9     1.0 45901.4
     7     7           1.0000     1      8     8           1.0000*    1  1    224.4  1000.0    22.4     1.0 22439.4
     8     8           1.0000*    1      9     9           1.0000     1  1     51.9  1000.0     5.2     1.0  5193.2
     9     9           1.0000     1     39     39          1.0000*    1  1    118.6  1000.0    11.9     1.0 11858.3
    10     10          1.0000*    1     11     11          1.0000     1  1    112.0  1000.0    11.2     1.0 11197.7
    10     10          1.0000*    1     13     13          1.0000     1  1    545.3  1000.0    54.5     1.0 54534.5
    13     13          1.0000*    1     14     14          1.0000     1  1     92.4  1000.0     9.2     1.0  9243.0
    14     14          1.0000     1     15     15          1.0000*    1  1     36.3  1000.0     3.6     1.0  3626.0
    15     15          1.0000*    1     16     16          1.0000     1  1    349.7  1000.0    35.0     1.0 34965.8
    16     16          1.0000*    1     17     17          1.0000     1  1    173.3  1000.0    17.3     1.0 17331.6
    16     16          1.0000     1     19     19          1.0000*    1  1    455.7   500.0    91.1     1.0 45574.1
    16     16          1.0000     1     21     21          1.0000*    1  1    333.5   500.0    66.7     1.0 33345.2
    16     16          1.0000*    1     24     24          1.0000     1  1     96.7   500.0    19.3     1.0  9670.4
    17     17          1.0000*    1     18     18          1.0000     1  1    163.4   500.0    32.7     1.0 16337.4
    17     17          1.0000*    1     27     27          1.0000     1  1     29.1   500.0     5.8     1.0  2911.0
    21     21          1.0000     1     22     22          1.0000*    1  1    613.9   500.0   122.8     1.0 61394.5
    22     22          1.0000     1     23     23          1.0000*    1  1     74.4   500.0    14.9     1.0  7441.0
    23     23          1.0000*    1     24     24          1.0000     1  1    354.0   500.0    70.8     1.0 35402.8
    25     25          1.0000     1     26     26          1.0000*    1  1     95.0   500.0    19.0     1.0  9504.6
    26     26          1.0000     1     27     27          1.0000*    1  1    288.3   500.0    57.7     1.0 28828.9
    26     26          1.0000     1     28     28          1.0000*    1  1    154.3   500.0    30.9     1.0 15430.3
    26     26          1.0000     1     29     29          1.0000*    1  1    205.5   500.0    41.1     1.0 20551.4
    28     28          1.0000     1     29     29          1.0000*    1  1    352.0   500.0    70.4     1.0 35195.2
