Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:09
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    141.5  1000.0    14.2     1.0 14151.1
     1     1           1.0000     1     39     39          1.0000*    1  1    176.3  1000.0    17.6     1.0 17627.2
     2     2           1.0000*    1      3     3           1.0000     1  1    370.7  1000.0    37.1     1.0 37067.6
     2     2           1.0000     1     25     25          1.0000*    1  1    288.6  1000.0    28.9     1.0 28859.7
     3     3           1.0000*    1      4     4           1.0000     1  1    171.3  1000.0    17.1     1.0 17130.7
     3     3           1.0000     1     18     18          1.0000*    1  1    147.2  1000.0    14.7     1.0 14717.7
     4     4           1.0000*    1      5     5           1.0000     1  1    180.5  1000.0    18.1     1.0 18054.9
     4     4           1.0000     1     14     14          1.0000*    1  1    217.5  1000.0    21.8     1.0 21752.6
     5     5           1.0000     1      6     6           1.0000*    1  1    435.5  1000.0    43.5     1.0 43547.6
     5     5           1.0000     1      8     8           1.0000*    1  1    331.7  1000.0    33.2     1.0 33165.4
     6     6           1.0000*    1      7     7           1.0000     1  1    429.8  1000.0    43.0     1.0 42984.4
     6     6           1.0000     1     11     11          1.0000*    1  1    192.8  1000.0    19.3     1.0 19279.5
     7     7           1.0000     1      8     8           1.0000*    1  1    182.4  1000.0    18.2     1.0 18244.6
     8     8           1.0000*    1      9     9           1.0000     1  1     39.2  1000.0     3.9     1.0  3924.6
     9     9           1.0000     1     39     39          1.0000*    1  1    150.8  1000.0    15.1     1.0 15083.9
    10     10          1.0000*    1     11     11          1.0000     1  1    346.0  1000.0    34.6     1.0 34598.7
    10     10          1.0000     1     13     13          1.0000*    1  1    327.4  1000.0    32.7     1.0 32744.8
    13     13          1.0000     1     14     14          1.0000*    1  1     70.9  1000.0     7.1     1.0  7090.8
    14     14          1.0000     1     15     15          1.0000*    1  1    191.5  1000.0    19.2     1.0 19154.1
    15     15          1.0000     1     16     16          1.0000*    1  1    469.0  1000.0    46.9     1.0 46896.8
    16     16          1.0000*    1     17     17          1.0000     1  1    339.2  1000.0    33.9     1.0 33917.1
    16     16          1.0000     1     19     19          1.0000*    1  1    460.4   500.0    92.1     1.0 46037.0
    16     16          1.0000*    1     21     21          1.0000     1  1    539.3   500.0   107.9     1.0 53931.5
    16     16          1.0000*    1     24     24          1.0000     1  1    152.8   500.0    30.6     1.0 15275.6
    17     17          1.0000*    1     18     18          1.0000     1  1    287.8   500.0    57.6     1.0 28783.1
    17     17          1.0000*    1     27     27          1.0000     1  1     61.4   500.0    12.3     1.0  6143.1
    21     21          1.0000     1     22     22          1.0000*    1  1    799.5   500.0   159.9     1.0 79953.2
    22     22          1.0000*    1     23     23          1.0000     1  1    163.8   500.0    32.8     1.0 16383.7
    23     23          1.0000*    1     24     24          1.0000     1  1    463.0   500.0    92.6     1.0 46304.6
    25     25          1.0000     1     26     26          1.0000*    1  1     70.3   500.0    14.1     1.0  7032.4
    26     26          1.0000     1     27     27          1.0000*    1  1    259.3   500.0    51.9     1.0 25933.6
    26     26          1.0000     1     28     28          1.0000*    1  1    153.2   500.0    30.6     1.0 15324.6
    26     26          1.0000     1     29     29          1.0000*    1  1    204.5   500.0    40.9     1.0 20451.2
    28     28          1.0000     1     29     29          1.0000*    1  1    351.6   500.0    70.3     1.0 35163.1
