from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,122.7,1000.0,12.3,1.0,12275.0
1,,1.0000,39,,1.0000*,163.1,1000.0,16.3,1.0,16314.1
2,,1.0000*,3,,1.0000,367.6,1000.0,36.8,1.0,36761.6
2,,1.0000,25,,1.0000*,259.8,1000.0,26.0,1.0,25978.8
3,,1.0000,4,,1.0000*,97.2,1000.0,9.7,1.0,9724.2
3,,1.0000,18,,1.0000*,47.0,1000.0,4.7,1.0,4701.8
4,,1.0000*,5,,1.0000,194.0,1000.0,19.4,1.0,19395.9
4,,1.0000,14,,1.0000*,272.7,1000.0,27.3,1.0,27269.2
5,,1.0000,6,,1.0000*,487.8,1000.0,48.8,1.0,48779.4
5,,1.0000,8,,1.0000*,333.0,1000.0,33.3,1.0,33302.5
6,,1.0000*,7,,1.0000,439.4,1000.0,43.9,1.0,43935.6
6,,1.0000*,11,,1.0000,464.1,1000.0,46.4,1.0,46406.2
7,,1.0000,8,,1.0000*,193.1,1000.0,19.3,1.0,19312.0
8,,1.0000*,9,,1.0000,54.3,1000.0,5.4,1.0,5430.7
9,,1.0000,39,,1.0000*,116.5,1000.0,11.7,1.0,11654.7
10,,1.0000,11,,1.0000*,858.4,1000.0,85.8,1.0,85838.4
10,,1.0000*,13,,1.0000,803.0,1000.0,80.3,1.0,80295.5
13,,1.0000*,14,,1.0000,313.5,1000.0,31.3,1.0,31347.2
14,,1.0000*,15,,1.0000,38.6,1000.0,3.9,1.0,3858.5
15,,1.0000*,16,,1.0000,320.5,1000.0,32.0,1.0,32045.9
16,,1.0000*,17,,1.0000,212.7,1000.0,21.3,1.0,21269.6
16,,1.0000,19,,1.0000*,456.3,500.0,91.3,1.0,45633.4
16,,1.0000,21,,1.0000*,332.8,500.0,66.6,1.0,33281.5
16,,1.0000*,24,,1.0000,99.5,500.0,19.9,1.0,9951.9
17,,1.0000*,18,,1.0000,192.2,500.0,38.4,1.0,19218.0
17,,1.0000*,27,,1.0000,36.0,500.0,7.2,1.0,3601.1
21,,1.0000,22,,1.0000*,614.7,500.0,122.9,1.0,61472.7
22,,1.0000,23,,1.0000*,74.6,500.0,14.9,1.0,7461.7
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35393.4
25,,1.0000,26,,1.0000*,85.7,500.0,17.1,1.0,8572.3
26,,1.0000,27,,1.0000*,278.8,500.0,55.8,1.0,27876.9
26,,1.0000,28,,1.0000*,153.9,500.0,30.8,1.0,15393.4
26,,1.0000,29,,1.0000*,205.2,500.0,41.0,1.0,20516.5
28,,1.0000,29,,1.0000*,351.8,500.0,70.4,1.0,35183.9
