from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,204.6,1000.0,20.5,1.0 20459.5
1,,1.0000,39,,1.0000*,213.8,1000.0,21.4,1.0 21382.6
2,,1.0000*,3,,1.0000,386.5,1000.0,38.6,1.0 38647.6
2,,1.0000,25,,1.0000*,348.7,1000.0,34.9,1.0 34866.5
3,,1.0000*,4,,1.0000,386.1,1000.0,38.6,1.0 38614.7
3,,1.0000,18,,1.0000*,356.5,1000.0,35.6,1.0 35649.9
4,,1.0000*,5,,1.0000,201.5,1000.0,20.1,1.0 20148.0
4,,1.0000,14,,1.0000*,231.9,1000.0,23.2,1.0 23191.3
5,,1.0000*,6,,1.0000,213.5,1000.0,21.4,1.0 21350.6
5,,1.0000,8,,1.0000*,315.3,1000.0,31.5,1.0 31533.6
6,,1.0000*,7,,1.0000,378.3,1000.0,37.8,1.0 37827.1
6,,1.0000,11,,1.0000*,268.9,1000.0,26.9,1.0 26885.6
7,,1.0000,8,,1.0000*,131.6,1000.0,13.2,1.0 13163.4
8,,1.0000*,9,,1.0000,106.4,1000.0,10.6,1.0 10635.3
9,,1.0000,39,,1.0000*,145.0,1000.0,14.5,1.0 14502.6
10,,1.0000*,11,,1.0000,434.1,1000.0,43.4,1.0 43407.8
10,,1.0000,13,,1.0000*,294.0,1000.0,29.4,1.0 29398.0
13,,1.0000,14,,1.0000*,296.4,1000.0,29.6,1.0 29642.8
14,,1.0000*,15,,1.0000,522.9,1000.0,52.3,1.0 52286.9
15,,1.0000,16,,1.0000*,836.7,1000.0,83.7,1.0 83670.2
16,,1.0000,17,,1.0000*,625.7,1000.0,62.6,1.0 62573.9
16,,1.0000,19,,1.0000*,1434.0,500.0,286.8,1.0143399.7
16,,1.0000*,21,,1.0000,334.0,500.0,66.8,1.0 33397.7
16,,1.0000*,24,,1.0000,149.4,500.0,29.9,1.0 14943.1
17,,1.0000*,18,,1.0000,504.0,500.0,100.8,1.0 50400.9
17,,1.0000*,27,,1.0000,140.3,500.0,28.1,1.0 14026.3
21,,1.0000,22,,1.0000*,635.2,500.0,127.0,1.0 63521.7
22,,1.0000,23,,1.0000*,78.3,500.0,15.7,1.0  7827.2
23,,1.0000*,24,,1.0000,357.5,500.0,71.5,1.0 35749.2
25,,1.0000,26,,1.0000*,72.5,500.0,14.5,1.0  7252.6
26,,1.0000,27,,1.0000*,225.0,500.0,45.0,1.0 22503.5
26,,1.0000,28,,1.0000*,148.7,500.0,29.7,1.0 14870.0
26,,1.0000,29,,1.0000*,200.1,500.0,40.0,1.0 20007.7
28,,1.0000,29,,1.0000*,350.4,500.0,70.1,1.0 35038.1
