Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:09
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    155.6  1000.0    15.6     1.0 15556.1
     1     1           1.0000     1     39     39          1.0000*    1  1    181.6  1000.0    18.2     1.0 18165.0
     2     2           1.0000*    1      3     3           1.0000     1  1    446.0  1000.0    44.6     1.0 44597.0
     2     2           1.0000     1     25     25          1.0000*    1  1    395.1  1000.0    39.5     1.0 39509.3
     3     3           1.0000*    1      4     4           1.0000     1  1    204.5  1000.0    20.5     1.0 20452.0
     3     3           1.0000     1     18     18          1.0000*    1  1     97.3  1000.0     9.7     1.0  9732.8
     4     4           1.0000*    1      5     5           1.0000     1  1    181.2  1000.0    18.1     1.0 18118.0
     4     4           1.0000     1     14     14          1.0000*    1  1    177.3  1000.0    17.7     1.0 17725.5
     5     5           1.0000     1      6     6           1.0000*    1  1    434.1  1000.0    43.4     1.0 43410.4
     5     5           1.0000     1      8     8           1.0000*    1  1    326.0  1000.0    32.6     1.0 32599.5
     6     6           1.0000*    1      7     7           1.0000     1  1    424.4  1000.0    42.4     1.0 42438.2
     6     6           1.0000     1     11     11          1.0000*    1  1    179.3  1000.0    17.9     1.0 17934.2
     7     7           1.0000     1      8     8           1.0000*    1  1    177.0  1000.0    17.7     1.0 17703.0
     8     8           1.0000     1      9     9           1.0000*    1  1     50.9  1000.0     5.1     1.0  5087.5
     9     9           1.0000     1     39     39          1.0000*    1  1    157.4  1000.0    15.7     1.0 15744.3
    10     10          1.0000*    1     11     11          1.0000     1  1    326.1  1000.0    32.6     1.0 32611.1
    10     10          1.0000     1     13     13          1.0000*    1  1    342.9  1000.0    34.3     1.0 34294.7
    13     13          1.0000     1     14     14          1.0000*    1  1     85.8  1000.0     8.6     1.0  8576.7
    14     14          1.0000     1     15     15          1.0000*    1  1    128.7  1000.0    12.9     1.0 12865.5
    15     15          1.0000     1     16     16          1.0000*    1  1    412.8  1000.0    41.3     1.0 41284.0
    16     16          1.0000     1     17     17          1.0000*    1  1     85.8  1000.0     8.6     1.0  8577.0
    16     16          1.0000     1     19     19          1.0000*    1  1    455.6   500.0    91.1     1.0 45561.2
    16     16          1.0000     1     21     21          1.0000*    1  1    333.6   500.0    66.7     1.0 33362.1
    16     16          1.0000*    1     24     24          1.0000     1  1     96.0   500.0    19.2     1.0  9600.9
    17     17          1.0000*    1     18     18          1.0000     1  1    240.4   500.0    48.1     1.0 24035.7
    17     17          1.0000     1     27     27          1.0000*    1  1    170.6   500.0    34.1     1.0 17063.9
    21     21          1.0000     1     22     22          1.0000*    1  1    613.8   500.0   122.8     1.0 61375.8
    22     22          1.0000     1     23     23          1.0000*    1  1     74.4   500.0    14.9     1.0  7435.9
    23     23          1.0000*    1     24     24          1.0000     1  1    354.1   500.0    70.8     1.0 35405.6
    25     25          1.0000     1     26     26          1.0000*    1  1    113.1   500.0    22.6     1.0 11306.1
    26     26          1.0000*    1     27     27          1.0000     1  1    436.2   500.0    87.2     1.0 43615.3
    26     26          1.0000     1     28     28          1.0000*    1  1    300.4   500.0    60.1     1.0 30043.5
    26     26          1.0000     1     29     29          1.0000*    1  1    349.4   500.0    69.9     1.0 34938.8
    28     28          1.0000     1     29     29          1.0000*    1  1    499.1   500.0    99.8     1.0 49911.7
