Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:32
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    292.6  1000.0    29.3     1.0 29256.2
     1     1           1.0000*    1     39     39          1.0000     1  1    280.2  1000.0    28.0     1.0 28016.1
     2     2           1.0000*    1      3     3           1.0000     1  1    859.0  1000.0    85.9     1.0 85902.7
     2     2           1.0000     1     25     25          1.0000*    1  1   1030.6  1000.0   103.1     1.0103057.4
     3     3           1.0000     1      4     4           1.0000*    1  1    533.1  1000.0    53.3     1.0 53307.4
     3     3           1.0000*    1     18     18          1.0000     1  1     54.6  1000.0     5.5     1.0  5456.3
     4     4           1.0000*    1      5     5           1.0000     1  1    203.2  1000.0    20.3     1.0 20317.0
     4     4           1.0000     1     14     14          1.0000*    1  1     57.0  1000.0     5.7     1.0  5704.4
     5     5           1.0000*    1      6     6           1.0000     1  1    194.6  1000.0    19.5     1.0 19456.7
     5     5           1.0000     1      8     8           1.0000*    1  1    278.7  1000.0    27.9     1.0 27874.6
     6     6           1.0000     1      7     7           1.0000*    1  1    344.3  1000.0    34.4     1.0 34431.2
     6     6           1.0000     1     11     11          1.0000*    1  1    280.0  1000.0    28.0     1.0 28004.8
     7     7           1.0000     1      8     8           1.0000*    1  1     98.6  1000.0     9.9     1.0  9864.0
     8     8           1.0000*    1      9     9           1.0000     1  1    174.7  1000.0    17.5     1.0 17469.2
     9     9           1.0000     1     39     39          1.0000*    1  1    204.5  1000.0    20.4     1.0 20446.0
    10     10          1.0000*    1     11     11          1.0000     1  1    354.4  1000.0    35.4     1.0 35440.6
    10     10          1.0000     1     13     13          1.0000*    1  1    335.7  1000.0    33.6     1.0 33569.2
    13     13          1.0000     1     14     14          1.0000*    1  1    209.0  1000.0    20.9     1.0 20904.9
    14     14          1.0000     1     15     15          1.0000*    1  1    267.2  1000.0    26.7     1.0 26716.2
    15     15          1.0000     1     16     16          1.0000*    1  1    593.0  1000.0    59.3     1.0 59297.9
    16     16          1.0000     1     17     17          1.0000*    1  1    110.3  1000.0    11.0     1.0 11031.5
    16     16          1.0000     1     19     19          1.0000*    1  1    462.2   500.0    92.4     1.0 46224.4
    16     16          1.0000     1     21     21          1.0000*    1  1    330.5   500.0    66.1     1.0 33050.1
    16     16          1.0000*    1     24     24          1.0000     1  1    116.5   500.0    23.3     1.0 11653.5
    17     17          1.0000     1     18     18          1.0000*    1  1    170.9   500.0    34.2     1.0 17090.3
    17     17          1.0000     1     27     27          1.0000*    1  1    251.9   500.0    50.4     1.0 25191.7
    21     21          1.0000     1     22     22          1.0000*    1  1    620.3   500.0   124.1     1.0 62030.1
    22     22          1.0000     1     23     23          1.0000*    1  1     75.9   500.0    15.2     1.0  7585.9
    23     23          1.0000*    1     24     24          1.0000     1  1    354.0   500.0    70.8     1.0 35404.4
    25     25          1.0000*    1     26     26          1.0000     1  1    347.2   500.0    69.4     1.0 34718.3
    26     26          1.0000*    1     27     27          1.0000     1  1    536.9   500.0   107.4     1.0 53685.7
    26     26          1.0000*    1     28     28          1.0000     1  1    146.6   500.0    29.3     1.0 14656.9
    26     26          1.0000     1     29     29          1.0000*    1  1    197.3   500.0    39.5     1.0 19734.0
    28     28          1.0000     1     29     29          1.0000*    1  1    349.8   500.0    70.0     1.0 34980.9
