from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,208.3,1000.0,20.8,1.0 20832.9
1,,1.0000,39,,1.0000*,213.7,1000.0,21.4,1.0 21367.9
2,,1.0000*,3,,1.0000,395.0,1000.0,39.5,1.0 39499.8
2,,1.0000,25,,1.0000*,350.4,1000.0,35.0,1.0 35042.1
3,,1.0000*,4,,1.0000,390.7,1000.0,39.1,1.0 39072.7
3,,1.0000,18,,1.0000*,369.9,1000.0,37.0,1.0 36994.0
4,,1.0000*,5,,1.0000,218.4,1000.0,21.8,1.0 21840.9
4,,1.0000,14,,1.0000*,237.2,1000.0,23.7,1.0 23715.3
5,,1.0000*,6,,1.0000,210.9,1000.0,21.1,1.0 21093.1
5,,1.0000,8,,1.0000*,313.1,1000.0,31.3,1.0 31310.4
6,,1.0000*,7,,1.0000,376.3,1000.0,37.6,1.0 37627.0
6,,1.0000,11,,1.0000*,273.1,1000.0,27.3,1.0 27309.8
7,,1.0000,8,,1.0000*,129.7,1000.0,13.0,1.0 12965.2
8,,1.0000*,9,,1.0000,111.9,1000.0,11.2,1.0 11191.7
9,,1.0000,39,,1.0000*,140.9,1000.0,14.1,1.0 14089.7
10,,1.0000*,11,,1.0000,437.5,1000.0,43.7,1.0 43748.8
10,,1.0000,13,,1.0000*,307.8,1000.0,30.8,1.0 30775.4
13,,1.0000,14,,1.0000*,304.0,1000.0,30.4,1.0 30395.0
14,,1.0000*,15,,1.0000,536.8,1000.0,53.7,1.0 53675.8
15,,1.0000,16,,1.0000*,839.4,1000.0,83.9,1.0 83940.7
16,,1.0000,17,,1.0000*,646.7,1000.0,64.7,1.0 64669.6
16,,1.0000,19,,1.0000*,507.4,500.0,101.5,1.0 50743.5
16,,1.0000*,21,,1.0000,864.7,500.0,172.9,1.0 86468.6
16,,1.0000*,24,,1.0000,502.0,500.0,100.4,1.0 50202.8
17,,1.0000*,18,,1.0000,512.9,500.0,102.6,1.0 51289.5
17,,1.0000*,27,,1.0000,156.6,500.0,31.3,1.0 15656.9
21,,1.0000,22,,1.0000*,1148.0,500.0,229.6,1.0114797.2
22,,1.0000*,23,,1.0000,603.0,500.0,120.6,1.0 60298.1
23,,1.0000,24,,1.0000*,822.4,500.0,164.5,1.0 82239.5
25,,1.0000,26,,1.0000*,83.2,500.0,16.6,1.0  8322.1
26,,1.0000,27,,1.0000*,236.9,500.0,47.4,1.0 23685.2
26,,1.0000,28,,1.0000*,146.7,500.0,29.3,1.0 14672.6
26,,1.0000,29,,1.0000*,198.0,500.0,39.6,1.0 19804.9
28,,1.0000,29,,1.0000*,349.9,500.0,70.0,1.0 34993.7
